State 	ExpPrior[ Recombination rate ]	Coalescent	treeLikelihood	 num.patterns	 num.nodes	popSize	rec.rate	kappaR	kappaY	site.height	site.bps	total.bps	 mc.speed 
10625000	-5.9769	160.5571	-16259.964406503059	645	33	0.00448539	68.949814	1.364108	0.918687	0.014368718102297355	6	6	14970.06
10630000	-5.3478	139.5958	-16268.383613380767	596	29	0.00319499	53.2235	1.301848	1.387414	0.011137608658268437	2	3	14749.26
10635000	-4.7977	126.3682	-16259.584851398287	572	28	0.00426677	39.471085	0.934711	1.419265	0.012207619352908155	2	2	14792.9
10640000	-7.081	133.9096	-16258.143841393065	592	30	0.00419033	96.55282	1.046156	1.320758	0.0117861174293644	3	3	14880.95
10645000	-7.6669	243.8534	-16261.546641536846	615	32	0.00340481	111.201762	1.062531	0.729462	0.0116861684588675	8	15	16447.37
10650000	-5.4977	135.9352	-16267.570225154006	573	28	0.003115235	56.970591	1.249831	1.262548	0.012722404139711948	3	3	16025.64
10655000	-4.1572	127.648	-16264.627495895409	574	28	0.00573529	23.457303	1.20097	1.214964	0.013461007774532912	2	3	15197.57
10660000	-6.8689	132.5402	-16269.723897756856	626	31	0.00387911	91.249391	1.071672	2.505665	0.010796466780188061	3	3	14450.87
10665000	-3.6205	127.5738	-16267.838051949211	599	29	0.00340498	10.039786	0.931529	0.866932	0.009262495123222546	2	2	14880.95
10670000	-4.7357	142.7776	-16263.93153826665	614	31	0.00298208	37.920377	1.115434	0.98463	0.014331123432301288	4	4	15337.42
10675000	-7.5499	167.9388	-16264.481911639732	647	37	0.00463814	108.275858	1.078839	0.772113	0.0117013166658758	5	7	14044.94
10680000	-6.1611	149.7056	-16260.366529424262	593	30	0.00393972	73.555593	1.106816	1.086907	0.012271490000639713	4	5	14367.82
10685000	-6.1038	154.0624	-16264.154304455915	663	38	0.0036857	72.124271	0.957283	1.881529	0.011731774493795644	5	5	13966.48
10690000	-4.4837	126.1236	-16270.595208725621	596	29	0.00520331	31.619403	1.134963	1.075408	0.014374934196368047	2	2	14925.37
10695000	-7.8479	173.3359	-16257.169747535076	645	33	0.002931779	115.725082	1.050612	1.002001	0.015823033044680353	6	7	14577.26
10700000	-4.1076	126.3906	-16269.638872210697	572	28	0.00359615	22.218163	0.893613	1.740836	0.01112206519136267	2	2	15384.62
10705000	-4.5302	125.9732	-16261.77557291252	603	30	0.00467272	32.782108	0.953717	0.830674	0.012433459105010869	2	2	14792.9
10710000	-7.3818	145.1927	-16268.774985285636	597	32	0.0039083	104.074216	0.994058	1.9451	0.012891142086965481	3	4	15290.52
10715000	-5.2071	124.7602	-16267.084067147787	610	30	0.00540511	49.706623	1.16786	0.563472	0.010269082098107493	2	2	14044.94
10720000	-3.5475	121.9133	-16273.421805292328	590	29	0.003101567	8.216647	0.862051	1.048186	0.009437613907263057	2	2	14619.88
10725000	-6.1317	125.3728	-16263.657500108562	581	28	0.00415167	72.820824	1.08735	0.797126	0.013479767896756964	2	2	14577.26
10730000	-4.8071	123.9794	-16259.923787758096	596	29	0.00323446	39.705471	1.087523	0.631475	0.012114946614408623	2	2	15015.02
10735000	-5.3896	134.7835	-16263.507214463301	609	31	0.00480036	54.267051	1.035266	0.555885	0.011832241333837125	3	3	15197.57
10740000	-7.14	161.9036	-16259.235668828867	592	29	0.00319216	98.02848	1.048496	0.879159	0.0131731632249358	5	6	15105.74
10745000	-5.1439	132.2304	-16269.17386526684	579	29	0.00358943	48.126676	1.056285	0.696937	0.011979875770608843	3	3	14880.95
10750000	-3.4255	125.3547	-16259.86817298438	587	28	0.0040311	5.165632	1.225265	0.674813	0.011950215584099769	2	2	14836.8
10755000	-4.7786	128.3069	-16264.724261895077	573	28	0.00401958	38.992612	1.070951	0.678886	0.012112385533349125	2	2	14749.26
10760000	-5.8223	153.8003	-16261.246653116483	649	33	0.002943763	65.084555	1.158204	1.13078	0.013698191976338604	4	5	14662.76
10765000	-8.0833	137.7386	-16264.43114797908	574	29	0.00390441	121.61166	1.239275	1.572716	0.010360879618601859	3	3	15290.52
10770000	-4.412	137.0389	-16265.966532148852	594	30	0.00378025	29.827242	1.019118	1.672595	0.012331223274439005	3	3	14836.8
10775000	-5.2252	135.6132	-16264.146446798619	579	28	0.00404869	50.158819	1.046426	1.066889	0.01127963023367591	3	3	14925.37
10780000	-6.5618	133.8445	-16265.675160565414	588	33	0.0048305	83.573318	1.152562	0.981681	0.011483194393322483	3	3	15015.02
10785000	-4.5688	126.9358	-16272.422022598617	583	28	0.00291538	33.748898	1.298823	1.738035	0.009782185797567814	2	2	14880.95
10790000	-4.6421	122.6499	-16263.662966797558	566	28	0.00326753	35.57946	0.970911	1.354642	0.013131049558921616	2	2	15015.02
10795000	-8.2275	146.8073	-16258.92585209345	601	30	0.00317264	125.216561	0.95086	0.938998	0.011702851318125415	3	5	15243.9
10800000	-5.2465	143.3044	-16267.448881668073	636	31	0.00377651	50.691047	1.003722	1.086194	0.010417687707203797	4	4	14450.87
10805000	-4.1303	124.4407	-16261.194307396918	593	29	0.00578759	22.786635	1.100251	1.272567	0.012290014328843949	2	2	14450.87
10810000	-5.2312	117.1645	-16272.168949045159	553	27	0.00348521	50.307201	1.215098	0.533739	0.01054726888791863	1	1	14880.95
10815000	-6.8191	145.0173	-16264.406077668664	600	30	0.002482534	90.006603	0.945868	0.964458	0.011744674929840887	4	4	14577.26
10820000	-4.5351	125.9792	-16263.274318029786	579	29	0.00498892	32.906599	0.992287	0.977306	0.010789142515988526	2	2	15151.52
10825000	-5.7632	147.7382	-16260.917616593393	580	28	0.00329668	63.607595	1.019738	1.737886	0.011798078474165797	4	4	15384.62
10830000	-5.143	126.6985	-16262.45101062491	574	28	0.00410132	48.103742	1.037801	1.169175	0.011331067580003467	2	2	14836.8
10835000	-3.6522	116.1849	-16279.717289145423	583	29	0.00412961	10.833606	1.366736	0.969698	0.010722090984391345	1	1	15151.52
10840000	-5.0616	121.3191	-16275.113026755842	576	28	0.00453968	46.067531	0.879097	1.123901	0.012234070267250752	2	2	14534.88
10845000	-5.177	124.1679	-16268.500014729987	609	30	0.00489075	48.952922	0.696632	1.56314	0.011749436125148381	2	2	14705.88
10850000	-4.5238	127.0459	-16266.682070353254	611	30	0.003157098	32.623378	1.055733	0.806954	0.01207028342383606	2	2	15197.57
10855000	-7.3277	203.6848	-16266.064643227328	641	33	0.002730703	102.721546	1.095187	1.298694	0.011891069055074747	8	10	15337.42
10860000	-8.4473	210.2913	-16272.546497186975	627	34	0.00390388	130.710659	1.275555	0.905702	0.01611866269249665	8	11	15015.02
10865000	-4.7953	134.247	-16261.360837746768	592	29	0.00426338	39.411393	0.982551	0.922931	0.01081502506566015	2	3	14836.8
10870000	-6.39	134.4647	-16270.645814522119	579	28	0.00456963	79.277109	1.25984	0.561826	0.013030408940320915	3	3	14925.37
10875000	-4.2235	136.0042	-16266.43261170689	645	36	0.00469236	25.116055	0.979155	1.262781	0.012526946591532116	3	3	15105.74
10880000	-5.8679	135.6705	-16283.195450279121	606	31	0.002967378	66.224416	1.319865	1.089482	0.008945359957745572	3	3	15151.52
10885000	-5.1966	131.9697	-16263.50856154934	582	29	0.00361224	49.442437	1.25423	1.10062	0.012236332691242826	2	3	15015.02
10890000	-4.6138	127.493	-16265.551591055479	582	29	0.002888764	34.873683	1.022518	0.558249	0.011328745422837098	2	2	14749.26
10895000	-4.6091	131.1942	-16262.445352050458	597	29	0.003048536	34.755662	0.97462	1.050913	0.011542250442558263	2	2	14925.37
10900000	-3.938	133.5484	-16272.700661370454	609	30	0.00386029	17.979031	1.367725	1.029748	0.010074419424897322	2	3	14705.88
10905000	-3.4668	125.585	-16261.777332523057	574	28	0.00432934	6.197341	1.228117	1.290347	0.011618068562041776	2	2	15243.9
10910000	-4.1338	140.2547	-16260.738213664454	604	29	0.00364941	22.872845	1.174617	1.394452	0.012052017988905392	4	4	14970.06
10915000	-6.7957	129.7612	-16257.47822255101	582	29	0.00286246	89.419389	1.239228	1.107487	0.014640391973950746	3	3	14836.8
10920000	-3.9477	116.701	-16273.179611037776	571	28	0.00375863	18.219565	0.912545	0.823766	0.009454313591214479	1	1	15105.74
10925000	-6.5747	154.2954	-16266.638999530369	646	36	0.00350165	83.896701	1.19721	1.11971	0.011861289505559605	5	5	14326.65
10930000	-4.8766	128.9349	-16259.799168834339	592	29	0.00345945	41.4422	1.230919	1.407285	0.01118753923693606	2	2	14367.82
10935000	-5.3574	142.4992	-16257.328383971577	574	28	0.00362042	53.464023	1.074936	0.686555	0.012137340439809541	3	4	15197.57
10940000	-4.5947	122.6283	-16261.806988842058	572	28	0.002627703	34.395222	1.171145	0.933783	0.01444851790245568	2	2	14880.95
10945000	-6.1853	124.2696	-16256.396181194235	575	28	0.00486229	74.159827	1.124715	0.647425	0.010828662269513348	2	2	15151.52
10950000	-4.8663	135.2018	-16261.66295651197	572	28	0.00329589	41.184424	1.322906	0.615681	0.01377241945727443	3	3	14836.8
10955000	-4.4443	133.5686	-16260.436712556337	592	29	0.00440836	30.635225	1.127031	0.883287	0.011359634194448626	3	3	14619.88
10960000	-4.503	124.8863	-16257.487615964019	573	28	0.00342988	32.102709	1.021261	0.934405	0.0110681390637158	2	2	14619.88
10965000	-4.7761	135.3273	-16261.058800106119	666	37	0.00419174	38.93037	1.072768	0.774807	0.012354443746545433	3	3	14367.82
10970000	-4.0246	123.9726	-16260.864864268777	575	28	0.0032776	20.142648	1.042304	0.66409	0.013659548459538425	2	2	14124.29
10975000	-4.8589	133.4629	-16255.685818761016	580	28	0.002853353	41.000342	1.087528	0.980602	0.01162501464510897	3	3	14705.88
10980000	-6.6827	141.4521	-16266.287579442418	574	28	0.0037368	86.595476	1.027324	0.695456	0.011567255336963117	3	4	14749.26
10985000	-7.2052	160.5299	-16265.479236990166	579	28	0.00560028	99.657711	1.110657	0.549255	0.0118727167289626	5	6	14970.06
10990000	-4.867	144.2361	-16269.490145187316	584	30	0.00399182	41.204277	1.408871	0.813794	0.016766137531956656	5	5	14836.8
10995000	-4.5142	138.658	-16265.15935121684	587	30	0.00527035	32.382502	1.156058	0.967698	0.013414926653077574	4	4	14367.82
11000000	-4.4142	120.8684	-16266.96318211393	598	29	0.00738086	29.882725	1.001941	1.053021	0.012199261526135985	2	2	14662.76
11005000	-5.4049	140.5423	-16266.65102710496	574	28	0.00503832	54.649791	1.398958	0.824932	0.012631555730921357	3	4	14662.76
11010000	-5.6496	141.2623	-16259.714481079103	574	28	0.0041087	60.767063	1.042977	0.990349	0.012235156166496834	4	4	14409.22
11015000	-4.1893	123.3852	-16261.731464463475	610	30	0.00346969	24.261179	1.140766	1.153066	0.012359256349413494	2	2	14970.06
11020000	-4.5231	127.052	-16266.990682621856	605	29	0.002863189	32.604456	0.940891	0.765991	0.01106968815410022	2	2	14970.06
11025000	-5.7841	132.1165	-16267.538917083777	573	28	0.00461162	64.129374	0.946075	0.938062	0.012033809424522125	2	3	14836.8
11030000	-7.9927	190.4215	-16260.783636925233	596	30	0.00473569	119.34614	1.441391	1.077493	0.013649587831121954	7	10	17006.8
11035000	-4.0379	136.6163	-16265.738461293156	604	30	0.00417493	20.475489	0.959404	1.271874	0.011830781278894665	4	4	15527.95
11040000	-5.682	141.2148	-16264.87248085484	587	30	0.00409449	61.577537	0.991015	0.563659	0.010242804420872562	3	4	14970.06
11045000	-3.8942	133.1503	-16272.589592359393	558	27	0.003025176	16.884308	1.081829	1.738673	0.009126961700265415	2	3	15772.87
11050000	-4.3294	136.0324	-16264.786362867411	611	30	0.003057757	27.76316	1.122066	1.302155	0.013816614081368432	3	3	15197.57
11055000	-4.3249	123.0962	-16267.177997099505	590	28	0.00535698	27.651678	1.216007	0.651627	0.011133121143893232	2	2	14836.8
11060000	-5.44	144.399	-16264.276289057325	585	31	0.00323546	55.527131	1.219756	1.340625	0.01225600213819549	4	4	15015.02
11065000	-5.5465	150.01	-16269.24509427519	576	28	0.00426975	58.191439	1.303277	0.763505	0.011923398127422536	3	5	14925.37
11070000	-5.5592	130.3661	-16260.52118644125	578	32	0.0050612	58.507942	1.209997	0.785268	0.011723476595907962	3	3	15151.52
11075000	-4.1549	134.5161	-16271.403295372837	599	29	0.00394265	23.401156	1.01131	1.983312	0.013238283960864038	2	3	15151.52
11080000	-4.9127	148.7154	-16263.275632888566	611	30	0.00395545	42.346473	1.162991	0.881425	0.011879184547914933	5	5	14792.9
11085000	-6.2033	128.8414	-16265.373001249876	591	29	0.00391546	74.609863	1.030028	0.914604	0.01241899038259764	2	3	14792.9
11090000	-4.5618	131.3795	-16268.399203084891	579	31	0.00456905	33.572756	0.918628	1.401129	0.009182766241603801	3	3	13966.48
11095000	-4.6247	125.5308	-16259.454007152097	574	28	0.00364676	35.14492	1.16242	1.305452	0.011178795433995048	2	2	15337.42
11100000	-12.2061	149.882	-16264.852578314432	625	35	0.00491362	224.681726	0.978753	0.630249	0.01040281258868858	4	5	15105.74
11105000	-5.1183	143.4467	-16265.71992545557	587	28	0.00750162	47.486581	1.038851	0.52006	0.01168208411994661	3	5	15105.74
11110000	-4.8577	129.3268	-16255.144588536754	636	31	0.00442691	40.971389	1.039147	1.095127	0.011485556702309043	3	3	14285.71
11115000	-6.3305	150.6929	-16262.48141801095	655	35	0.003147576	77.791361	1.122044	1.124605	0.0123366399666316	5	5	14534.88
11120000	-4.0772	133.8913	-16262.897076022186	596	31	0.00306183	21.459053	0.953796	1.667621	0.01252999760549537	3	3	14705.88
11125000	-8.1689	143.3157	-16263.965396383564	612	34	0.00388571	123.749878	1.236219	1.241034	0.011441988008819568	4	4	14492.75
11130000	-6.0116	143.3372	-16270.817287215315	603	29	0.00436376	69.819093	0.961428	1.144416	0.011637656531527483	4	4	15151.52
11135000	-4.0155	138.3658	-16264.519176561666	613	32	0.00399438	19.915906	1.06096	0.830093	0.014019743758755433	4	4	14970.06
11140000	-7.4924	145.3585	-16266.241758177624	587	29	0.00438851	106.838887	1.017521	2.811827	0.012260861051506405	3	5	14925.37
11145000	-5.1002	124.7909	-16266.086363677812	579	28	0.00375698	47.032495	0.875658	1.899794	0.01300263453222265	2	2	14925.37
11150000	-5.729	142.6883	-16262.005300091307	597	29	0.00364664	62.752584	0.90692	1.409401	0.012466137488093446	4	4	15576.32
11155000	-6.0795	148.205	-16264.635751879781	626	31	0.00408383	71.516558	1.227419	0.977315	0.01216177746135586	3	5	15290.52
11160000	-4.6389	133.3242	-16267.713928630115	588	30	0.00328484	35.499934	0.964981	1.030067	0.012259430194844764	3	3	15290.52
11165000	-4.8807	132.6384	-16263.784777872017	611	30	0.0059777	41.546348	0.918016	1.016507	0.012135661121430798	2	3	14409.22
11170000	-7.4893	125.551	-16256.693186370283	580	28	0.00501287	106.761331	1.121373	0.971361	0.011757383842363115	2	2	15151.52
11175000	-9.0328	169.8434	-16260.41682746541	611	32	0.00466647	145.348331	1.176469	1.030376	0.012653786630665817	6	7	14792.9
11180000	-5.4656	127.4461	-16266.338212344466	579	28	0.00442993	56.16912	1.040395	1.614866	0.010920605294791243	2	2	14705.88
11185000	-4.77	133.1414	-16266.673399562767	598	30	0.00353731	38.777904	1.176304	1.140767	0.009106119647894508	3	3	14792.9
11190000	-5.0561	127.6571	-16258.878836180367	592	29	0.00492948	45.929921	1.100875	0.816151	0.01131434441574381	2	2	15015.02
11195000	-5.7634	139.9984	-16264.274476207724	579	29	0.00383507	63.613864	0.926123	1.207868	0.012092804702596473	2	3	15151.52
11200000	-5.3723	127.69	-16256.812188764245	593	29	0.00365454	53.836759	1.207552	0.938984	0.011686460104734602	2	2	15337.42
11205000	-10.536	273.4868	-16261.68331153223	589	30	0.0032874	182.927187	1.076751	1.383322	0.011064128495086194	12	17	15243.9
11210000	-5.7431	142.255	-16261.652917447436	596	29	0.00390825	63.104678	1.152339	1.176302	0.01259889940867721	3	4	15060.24
11215000	-4.7371	134.8667	-16268.834770350688	595	29	0.00413055	37.956118	1.208409	0.713558	0.01204710113315675	3	3	15151.52
11220000	-6.6434	133.2463	-16263.518903444961	587	29	0.003093612	85.613553	1.055374	1.00244	0.013480318074333975	3	3	14619.88
11225000	-4.7073	125.7042	-16274.562895751305	588	29	0.00467183	37.211686	1.075515	1.744091	0.010804024964651179	2	2	14880.95
11230000	-5.01	125.0157	-16260.585216192889	581	29	0.00495546	44.77882	1.267091	1.110578	0.010460084611511471	2	2	15479.88
11235000	-5.0686	147.8189	-16265.34539971797	594	30	0.00367105	46.243227	1.432873	0.765324	0.011398964973563882	4	5	14204.55
11240000	-5.6989	154.6349	-16258.773912326415	620	33	0.002615559	62.001504	1.048318	0.686271	0.012193942366116543	5	5	14705.88
11245000	-3.9497	130.6939	-16269.647491233867	598	29	0.00439193	18.271681	1.021115	0.856698	0.012566484600237767	3	3	14925.37
11250000	-5.3168	153.4242	-16260.997768236375	592	29	0.002701669	52.447067	0.99179	1.423444	0.01220116682026746	4	5	15105.74
11255000	-5.4243	132.9968	-16262.243204846176	585	29	0.00535356	55.134403	1.255591	0.562294	0.01102316797269796	3	3	15432.1
11260000	-4.1239	151.8397	-16262.203994939618	578	28	0.003128145	22.626799	1.096517	1.067446	0.012492250305919946	5	5	15151.52
11265000	-4.2443	129.466	-16254.054836985702	575	28	0.00325762	25.63654	1.217436	1.154945	0.011367312064949203	2	2	15243.9
11270000	-4.6962	125.2283	-16264.428203032974	581	29	0.00443609	36.932421	1.007871	0.799956	0.009827952115055731	2	2	14925.37
11275000	-6.1437	138.7356	-16257.84696144128	612	30	0.0031862	73.120297	1.219893	0.831237	0.011540437525497426	3	3	15015.02
11280000	-4.1397	122.4505	-16263.21295629645	574	28	0.00468669	23.01967	1.36236	1.217496	0.013079844122992068	2	2	15290.52
11285000	-5.6003	135.4848	-16258.70145808667	574	28	0.00464357	59.535561	1.009524	0.720013	0.010838874472040738	3	3	15105.74
11290000	-4.0169	123.2843	-16267.896409908484	573	28	0.00477147	19.9512	1.116749	1.089558	0.012868071559803887	2	2	15290.52
11295000	-4.3343	125.1531	-16266.711496941422	576	28	0.00476938	27.886605	0.939725	1.471864	0.011128451490688975	2	2	15105.74
11300000	-4.2888	146.4656	-16267.379752070092	593	29	0.00450963	26.748468	0.965381	1.378924	0.01351476049776475	5	5	15151.52
11305000	-3.7524	125.2501	-16260.68796190843	593	29	0.00437398	13.337251	1.132447	0.886086	0.011901748925945196	2	2	14285.71
11310000	-4.4168	137.6333	-16261.36240555027	598	29	0.00347694	29.949114	1.180675	0.763152	0.010216627408711567	2	3	15243.9
11315000	-4.3895	126.6558	-16256.22009934489	593	29	0.00324888	29.265686	0.924106	0.980379	0.011916657984058337	2	2	14792.9
11320000	-4.3217	127.3871	-16262.443917725577	593	29	0.00328379	27.570909	0.976275	1.251304	0.011460142617344286	2	2	14749.26
11325000	-4.7492	127.2045	-16262.27010698352	593	29	0.00399168	38.257465	0.909031	0.993709	0.011538968373668522	2	2	15151.52
11330000	-6.638	152.3706	-16262.168698138974	599	30	0.00360198	85.477882	1.055117	0.73129	0.011677618808366147	4	5	14836.8
11335000	-5.9216	200.5763	-16271.432488875824	590	30	0.00336386	67.56792	1.288237	0.972749	0.013684712049499725	7	10	15151.52
11340000	-6.5007	176.3	-16252.278834958255	586	34	0.00428646	82.044837	1.105056	1.090763	0.012330393138969914	5	8	15337.42
11345000	-4.9484	126.7023	-16265.03974922868	604	29	0.00329349	43.23691	1.306516	1.029417	0.01045425329384694	2	2	14925.37
11350000	-5.0651	126.1388	-16262.315790479282	575	28	0.00508684	46.156562	0.962441	1.356442	0.010370718920900067	2	2	15151.52
11355000	-6.4027	146.9707	-16261.441627049551	577	29	0.002769183	79.594815	1.189751	0.662688	0.016485771282014217	4	4	15290.52
11360000	-5.6507	158.8452	-16265.416945199388	590	29	0.00432242	60.795096	1.048842	1.123251	0.011683812435526525	5	6	15197.57
11365000	-6.2224	134.7489	-16258.609646502835	579	29	0.0041087	75.087737	0.993603	0.992819	0.011831290505742786	2	3	15015.02
11370000	-7.1551	123.4711	-16262.703401712988	610	30	0.00427933	98.404974	1.272223	0.978341	0.012837262140189465	2	2	15290.52
11375000	-8.1286	156.3832	-16269.137160282735	657	37	0.003138998	122.743249	1.095129	2.448847	0.01177969333308212	5	5	14619.88
11380000	-6.0234	146.818	-16265.724559958027	646	33	0.002008963	70.112454	1.007391	0.727731	0.0120512339068396	5	5	14970.06
11385000	-5.0905	140.5344	-16259.775295086774	585	29	0.002856789	46.790666	1.244849	1.123574	0.012056521089534733	3	3	14836.8
11390000	-5.9243	135.2052	-16265.384651103695	579	28	0.00324841	67.636422	1.095268	1.552555	0.01173500539300194	3	3	15105.74
11395000	-7.2876	142.3418	-16266.843230322298	672	36	0.00510349	101.718725	1.047835	1.267492	0.014099985476914908	4	4	14925.37
11400000	-6.6596	135.2229	-16261.711249494396	590	29	0.00439485	86.016962	1.068227	1.31014	0.011170117450988622	3	3	15105.74
11405000	-3.6847	127.932	-16261.818887900266	581	29	0.00517894	11.644376	1.197041	1.467146	0.011494460370429112	3	3	14164.31
11410000	-6.4124	156.8508	-16269.293822372574	594	30	0.00511914	79.838906	1.228407	1.461523	0.015299337453805637	6	6	14836.8
11415000	-3.9766	131.9184	-16271.557226430337	586	30	0.00432504	18.942944	1.033134	0.863466	0.010123608539628393	3	3	14970.06
11420000	-4.7906	128.7942	-16271.954384198445	600	29	0.002732298	39.292594	1.108289	0.65304	0.010299708878847917	2	2	15337.42
11425000	-6.4115	147.3297	-16258.966107398388	619	32	0.002850517	79.81552	1.084006	0.941421	0.011580178416283587	4	4	14970.06
11430000	-5.1615	129.988	-16267.852643496499	605	30	0.00497494	48.564474	1.008434	1.176643	0.01209664191546622	3	3	15105.74
11435000	-4.1567	128.1552	-16260.114372030723	604	30	0.002610711	23.446255	1.050954	1.368531	0.011313769482233955	2	2	15015.02
11440000	-5.1366	140.873	-16276.148514698278	581	28	0.002981932	47.94257	1.283196	0.832079	0.011577529651301986	3	3	15290.52
11445000	-6.6169	176.0566	-16265.057612685328	592	30	0.0055002	84.950968	1.050991	0.840693	0.011979570647850008	6	8	15243.9
11450000	-5.4096	136.5585	-16261.804261133335	591	29	0.00407168	54.767395	1.01215	1.491818	0.011334967881862959	2	3	15105.74
11455000	-4.9936	159.3664	-16258.745724386892	650	38	0.00327086	44.367095	1.013075	0.958326	0.012103904217156881	5	6	15105.74
11460000	-6.997	155.6349	-16265.673661999175	596	29	0.00392655	94.452382	1.152536	0.999471	0.0117617518178322	4	5	14970.06
11465000	-4.8044	132.6366	-16264.27090283595	574	28	0.00482823	39.637505	1.328429	1.055232	0.011162008771407463	3	3	15527.95
11470000	-4.4312	125.3031	-16267.517159405015	622	30	0.003158153	30.309268	1.064716	1.327002	0.012357969245146103	2	2	15060.24
11475000	-6.2883	146.9952	-16264.42029324598	654	34	0.002944724	76.734998	1.042378	0.8635	0.012213421478318439	4	4	15060.24
11480000	-3.6666	128.7365	-16263.160609028453	603	29	0.002694244	11.193452	1.034821	0.8705	0.01244175122770846	2	2	14970.06
11485000	-8.3031	152.6822	-16271.017010600208	653	36	0.00391401	127.10648	0.930419	0.541306	0.010721867842155331	5	5	14836.8
11490000	-4.2493	127.331	-16266.239923709945	611	30	0.00267569	25.761804	1.220032	1.088968	0.013320793810536032	2	2	14925.37
11495000	-4.8386	130.9552	-16263.918851047198	593	29	0.003063989	40.492469	1.30995	1.098773	0.010157488426671706	3	3	14792.9
11500000	-4.6081	126.6251	-16262.607883645342	573	28	0.00372009	34.731552	1.030257	0.565525	0.011308559427463564	2	2	14970.06
11505000	-5.1801	156.3744	-16262.208370234412	667	38	0.00469989	49.030998	1.174236	0.919535	0.012698686378574697	6	6	15337.42
11510000	-5.9154	132.5093	-16262.669469329521	574	28	0.00435487	67.414044	0.926324	0.849641	0.0137152695323239	2	3	15015.02
11515000	-7.2193	149.2533	-16261.974836534951	574	30	0.00407409	100.011384	0.975546	0.986394	0.01363023743370786	4	5	15290.52
11520000	-4.4695	133.0653	-16267.229383780525	605	31	0.00465279	31.266349	1.046476	0.736543	0.011774718421614995	3	3	14662.76
11525000	-5.3243	126.1959	-16268.242451801168	579	28	0.0048445	52.635066	0.945985	1.151658	0.011007025810770543	2	2	15197.57
11530000	-5.0336	152.7379	-16270.468309662765	614	31	0.002725545	45.367148	0.900357	0.724177	0.011673103037321993	5	5	15290.52
11535000	-5.062	121.8294	-16274.05113080924	571	28	0.00316716	46.077182	1.034859	0.920927	0.009925198093653175	1	1	14492.75
11540000	-3.8393	120.5082	-16270.096352742166	582	28	0.00550442	15.510673	0.810797	0.685735	0.011073890258478127	2	2	15290.52
11545000	-9.3481	234.1145	-16264.418170901805	589	30	0.00376645	153.229463	1.048407	0.999231	0.011618860404840083	9	15	16339.87
11550000	-5.8638	163.5265	-16262.565980946376	591	30	0.00319626	66.123193	1.154849	1.458118	0.013129909756126585	5	6	15723.27
11555000	-3.833	126.5236	-16259.882453465998	579	29	0.00354926	15.35326	1.038673	0.621464	0.012809415669218314	2	2	15197.57
11560000	-5.3742	131.1435	-16257.153449202773	579	29	0.00637939	53.884272	1.024785	0.725697	0.011059645954373027	3	3	15384.62
11565000	-6.4501	142.2206	-16263.038875544262	585	29	0.00419347	80.78077	1.093214	0.971333	0.01222434492512701	3	4	15337.42
11570000	-4.4279	135.365	-16262.313660248361	607	32	0.00416483	30.224878	0.916316	0.625817	0.010174891224450118	3	3	15197.57
11575000	-4.447	123.6214	-16258.789712585496	612	30	0.00529736	30.704061	1.151874	0.789391	0.011776201039453755	2	2	15151.52
11580000	-5.0138	160.8417	-16262.093745283462	671	36	0.00361895	44.872785	1.204173	1.101499	0.011694210073366205	5	6	14836.8
11585000	-3.6176	119.6488	-16274.676844881174	576	28	0.003101577	9.968642	1.147094	0.9142	0.008974456538777523	1	1	14749.26
11590000	-4.9449	127.0654	-16261.074210564228	584	28	0.003139364	43.151726	1.153975	0.779598	0.010399189848171148	2	2	14792.9
11595000	-4.1424	126.1987	-16264.347792820327	603	30	0.00360943	23.087593	1.054226	1.142289	0.009082921904505223	2	2	15060.24
11600000	-4.3699	134.324	-16263.382517185668	617	31	0.00439289	28.774778	1.024088	1.18735	0.01129612714853313	3	3	14705.88
11605000	-6.5786	152.85	-16269.484260479807	672	39	0.00357856	83.994289	1.049965	0.795793	0.010622844823177673	5	5	15060.24
11610000	-6.1398	144.4235	-16265.677549262782	601	31	0.003050671	73.023709	1.122091	0.954812	0.011940988118090119	3	4	14204.55
11615000	-4.686	133.6981	-16260.228064540168	619	33	0.00420776	36.677347	1.103393	1.033487	0.011692960847097941	3	3	14749.26
11620000	-4.5079	127.7073	-16268.359877838808	578	28	0.00329557	32.224715	0.998382	0.85868	0.011380362528952945	2	2	14705.88
11625000	-4.569	133.8904	-16261.963892446378	586	29	0.002890204	33.752424	1.082055	1.588141	0.012910428188897656	3	3	15479.88
11630000	-5.1477	120.0647	-16260.059616178089	575	28	0.0051958	48.220125	0.957226	0.769875	0.013138406236983612	2	2	15337.42
11635000	-5.7019	126.2038	-16261.331541014864	605	30	0.00452378	62.075509	1.023253	0.597752	0.010967077144908887	2	2	14662.76
11640000	-5.7801	136.245	-16265.983363035068	592	29	0.00352042	64.031378	0.894072	1.093193	0.011220152095288913	2	3	15243.9
11645000	-13.2135	322.409	-16260.401206933058	667	39	0.002951332	249.865957	1.113408	0.739705	0.014943004971822943	12	24	15479.88
11650000	-6.0272	154.1089	-16263.107739460065	591	31	0.00439137	70.208189	1.192096	0.875129	0.013076677648090403	5	6	16447.37
11655000	-4.9766	136.4111	-16269.731111048563	576	28	0.003913	43.944252	1.274433	1.388448	0.011019205618079661	3	3	14925.37
11660000	-5.2158	134.2326	-16264.894131027486	592	29	0.00530714	49.924093	0.97293	1.331328	0.012739440425946495	3	3	15015.02
