State 	ExpPrior[ constantRecRate ]	Coalescent	dataLikelihood	popSize	constantRecRate	a.freq	c.freq	g.freq	t.freq 	kappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
5075000	-4.0462	205.0087	-20171.27754831184	0.01361046	20.681928	0.1061453102329461	0.1981367729798029	0.29956470105177746	0.3961532157354734	4.577657	0.04056639635988762	0.04056639635988762	6	6	8648	79	6002.4
5080000	-4.3646	198.2761	-20173.444281345324	0.01506991	28.642251	0.10555479311758534	0.1970344807035813	0.29866831407612465	0.3987424121027087	4.236175	0.035072993813760917	0.035072993813760917	5	5	7129	81	5649.72
5085000	-5.2227	268.6718	-20159.217799903694	0.01622337	50.095914	0.10185044748471651	0.19473243004204424	0.3023466742222809	0.40107044825095844	3.972506	0.06268082887872214	0.04462722930977311	12	17	10500	86	5773.67
5090000	-6.3365	219.5157	-20166.519182402262	0.01272247	77.940605	0.10567139117419756	0.19390399156248067	0.30106041892808194	0.3993641983352399	4.283555	0.04286536906510782	0.04286536906510782	8	8	9439	84	5917.16
5095000	-5.4436	240.4815	-20172.39242533997	0.01093526	55.618669	0.10329449314985747	0.21225176821500344	0.2994191333171527	0.38503460531798644	3.972095	0.04072446656477781	0.04072446656477781	9	10	9883	82	5882.35
5100000	-4.8352	221.0486	-20174.782151862044	0.01181576	40.408131	0.10186349525843563	0.20240636609219198	0.3004959554948816	0.3952341831544909	3.784619	0.03904683673219557	0.03904683673219557	7	8	8766	79	5428.88
5105000	-5.5818	226.3122	-20187.381787899823	0.01178065	59.073379	0.10151655021987979	0.20171697403560057	0.30287845235575456	0.39388802338876494	4.477941	0.0460700468389923	0.0460700468389923	7	9	9693	80	5649.72
5110000	-6.1272	245.814	-20176.73443877828	0.01101525	72.70875	0.10692232826856178	0.202052194790246	0.3087457319421242	0.38227974499906797	3.921002	0.040251901745870046	0.040251901745870046	10	11	11408	81	5656.11
5115000	-5.4684	221.51	-20169.643413076403	0.01392979	56.237106	0.1014503173229886	0.1984913561524016	0.3060695742387989	0.393988752285811	3.903476	0.04486455961547253	0.04486455961547253	8	9	9552	86	5868.54
5120000	-5.4725	228.5854	-20173.517442274162	0.01314277	56.340189	0.10090359371797697	0.19894978443554506	0.30442014163545406	0.3957264802110238	4.948366	0.042713696295500314	0.042713696295500314	8	9	11026	86	5592.84
5125000	-4.6315	221.1858	-20177.574921055882	0.0123917	35.316085	0.10175881110674787	0.1963219050851518	0.30671189854834646	0.3952073852597539	4.900423	0.04365565494571573	0.04365565494571573	9	9	11144	94	5882.35
5130000	-4.4879	224.2677	-20183.429248753113	0.01221645	31.724767	0.10175881110674787	0.1963219050851518	0.30671189854834646	0.3952073852597539	4.565764	0.05961098653595582	0.04523692564729081	7	9	10214	79	5393.74
5135000	-5.6186	238.4086	-20177.951959374495	0.01052333	59.992213	0.1072861077029098	0.19423915538986591	0.3008759405748719	0.39759879633235234	3.761358	0.039715831333252224	0.039715831333252224	10	10	8715	79	5841.12
5140000	-5.1017	236.3573	-20168.33700442176	0.01149337	47.070717	0.10251650865987043	0.19291037988311063	0.30477231978244457	0.39980079167457433	4.523787	0.045043521978099035	0.045043521978099035	10	10	10523	84	5760.37
5145000	-5.9106	252.1994	-20176.21326256479	0.01575397	67.292441	0.10585077590305968	0.20251577629606643	0.2987642532791659	0.39286919452170793	4.692907	0.038409248667577126	0.038409248667577126	9	13	9526	85	5753.74
5150000	-6.4372	253.4021	-20170.371500554458	0.01085723	80.458247	0.10055646191892552	0.20089904370262845	0.30914946356532796	0.3893950308131181	4.40141	0.04006715727879308	0.04006715727879308	8	12	9877	90	5952.38
5155000	-6.755	248.9483	-20171.458615583873	0.01128598	88.4031	0.09855208958972979	0.19689456227522806	0.30772065358173495	0.3968326945533071	4.392387	0.04353992198188367	0.04353992198188367	11	11	10568	89	5910.17
5160000	-5.1	231.2113	-20168.993296140106	0.01359476	47.028177	0.10094624228484485	0.19345371625406887	0.3083422695921834	0.39725777186890276	4.456887	0.04020027721465859	0.04020027721465859	7	10	9292	86	5405.41
5165000	-4.5235	203.0704	-20171.049728858463	0.00932334	32.615705	0.10046621861257232	0.19728903790862848	0.30687602790535734	0.39536871557344183	4.29806	0.04073434795464266	0.04073434795464266	6	6	8668	78	5747.13
5170000	-4.8007	248.4344	-20177.64252946628	0.01426773	39.546052	0.10541799673830929	0.19540958126889385	0.30395260045933153	0.39521982153346535	4.396469	0.06884924096440516	0.044092344795384174	11	14	8548	81	5586.59
5175000	-5.5533	210.8875	-20178.679282169483	0.01622084	58.359561	0.10309852862216509	0.19517973986403298	0.30209387958598394	0.39962785192781797	3.747821	0.041076795392839684	0.041076795392839684	8	8	9569	81	5524.86
5180000	-4.9611	209.0125	-20172.14834966295	0.01242195	43.555271	0.10140011038583814	0.19778618176556556	0.3047672637642168	0.3960464440843794	4.046427	0.040312709150118475	0.040312709150118475	7	7	9688	82	5740.53
5185000	-5.2829	255.9452	-20172.51771791177	0.01431485	51.599491	0.10738104617122593	0.19646974887251814	0.302738782061593	0.39341042289466294	4.441683	0.05844274640562573	0.04767439189502974	12	14	11289	94	5530.97
5190000	-6.0449	223.8678	-20164.63951410144	0.01253861	70.650009	0.10682399525953072	0.19545054057987912	0.30116829154612534	0.3965571726144648	4.395331	0.04300266096010432	0.04300266096010432	8	9	9930	98	5599.1
5195000	-4.4411	217.7692	-20179.903137465153	0.01184717	30.555345	0.10844593259243801	0.1982286098957343	0.30445550340885097	0.3888699541029768	3.772374	0.03904501974492313	0.03904501974492313	8	8	9873	102	5364.81
5200000	-5.2188	236.2508	-20177.433162948208	0.01090584	49.997465	0.10790684778961653	0.1960864539581865	0.3071801317894003	0.3888265664627967	4.622542	0.04464502585812968	0.04464502585812968	10	11	11198	99	5543.24
5205000	-6.0497	238.0284	-20178.126841147594	0.01197089	70.771689	0.10413230443600913	0.1972923696413853	0.31100377396413564	0.3875715519584701	4.144501	0.043747594470040035	0.043747594470040035	9	11	12466	94	6150.06
5210000	-7.7215	290.4835	-20172.324037744882	0.01024051	112.56511	0.10251584179167245	0.1942297682011767	0.3061760119590253	0.3970783780481255	3.922631	0.04658627884249486	0.0447553130825261	12	20	9378	89	6250.0
5215000	-4.5779	249.0431	-20187.158483108007	0.01452185	33.975224	0.09951091369404123	0.19784853842345945	0.3126614368705861	0.3899791110119133	3.857268	0.04999055958344388	0.04999055958344388	10	13	10387	77	6622.52
5220000	-4.6591	198.0682	-20183.333715869892	0.01499216	36.005913	0.10750117149067026	0.18788099163147554	0.30627052196465754	0.3983473149131965	3.729809	0.03816483169785914	0.03816483169785914	5	5	7792	76	5854.8
5225000	-4.7295	203.5835	-20174.58715095819	0.01348087	37.766095	0.10744147705432186	0.18777666300193133	0.30610045269075764	0.3986814072529893	4.196467	0.04041666645229196	0.04041666645229196	6	6	8765	80	5727.38
5230000	-6.0124	238.8952	-20166.363900013042	0.01320084	69.838173	0.10086502024791348	0.19867707097165913	0.30942422541019027	0.39103368337023714	5.052124	0.04661204154366223	0.04661204154366223	10	12	11996	76	6045.95
5235000	-5.3813	219.0176	-20164.104960007935	0.01244859	54.06092	0.10739990163725455	0.19467490984367591	0.3061799499376058	0.3917452385814636	4.132933	0.05036088297312113	0.05036088297312113	8	8	10994	80	5662.51
5240000	-4.3318	193.2756	-20175.643795792792	0.01232943	27.822149	0.10465872465936257	0.19299894720842378	0.30151961815514927	0.4008227099770644	4.048106	0.035985131054732444	0.035985131054732444	5	5	7026	75	6321.11
5245000	-5.0239	222.4696	-20177.09379992685	0.01007601	45.126331	0.10421207673708567	0.1974121201728485	0.30062515889944635	0.3977506441906195	3.730724	0.04428400285469402	0.04428400285469402	8	8	9305	74	6009.62
5250000	-6.077	232.7353	-20169.867639131335	0.01305361	71.452749	0.10222279156062798	0.19610175731466697	0.3064600469457645	0.39521540417894035	4.252033	0.04935862129699542	0.04604107721843693	7	11	9336	76	5701.25
5255000	-4.3454	212.1185	-20169.643124885682	0.01433461	28.16298	0.10222279156062798	0.19610175731466697	0.3064600469457645	0.39521540417894035	4.202863	0.042837066325186475	0.042837066325186475	7	7	8911	75	5733.94
5260000	-7.1734	281.9566	-20186.819478253867	0.01386907	98.862091	0.10136294153523945	0.19445224160069097	0.30438623370061035	0.3997985831634592	4.327854	0.04346515487021349	0.04176019558286704	13	17	10054	83	6060.61
5265000	-6.2964	242.4603	-20173.619374216225	0.01262214	76.937791	0.10073941574421516	0.20104423497946114	0.29907889135455873	0.399137457921765	4.236604	0.041401853182953495	0.041401853182953495	8	11	7885	72	6195.79
5270000	-6.2782	279.7737	-20185.49390804126	0.01267684	76.48366	0.10422349367277833	0.19169949506848846	0.30628112305996386	0.39779588819876927	4.110897	0.04034901881335039	0.04034901881335039	10	17	7861	72	6273.53
5275000	-4.8438	212.3321	-20171.066022953357	0.0178764	40.62285	0.10040688427901644	0.1954645652641102	0.3044816866690971	0.39964686378777636	3.84144	0.04538396762239007	0.04538396762239007	6	9	8461	72	6273.53
5280000	-5.4576	236.1325	-20183.004990793474	0.02057524	55.968587	0.10869879158307917	0.19609347828141427	0.3079451870847438	0.38726254305076274	4.770223	0.048061698050617906	0.048061698050617906	7	12	9574	73	6165.23
5285000	-5.2459	224.1121	-20184.890435546742	0.01297235	50.676081	0.10297516279655818	0.20378134703488363	0.30329042375924864	0.3899530664093095	4.703745	0.04920113885228646	0.0451771955899335	7	9	7953	72	6195.79
5290000	-5.8402	267.6632	-20176.07027916026	0.01300314	65.532462	0.10094456893502213	0.19976292996083542	0.3170290200417606	0.38226348106238184	3.894809	0.055255179607682205	0.04224562826901454	10	15	10465	73	6605.02
5295000	-6.789	207.0141	-20176.566698278784	0.01079505	89.252661	0.09866077454029265	0.1980599425826498	0.3098564786502172	0.39342280422684034	4.741315	0.038493188359629935	0.038493188359629935	5	7	7762	71	5952.38
5300000	-4.887	213.4168	-20168.7713256962	0.01651455	41.702472	0.10186931616304011	0.19337723347245203	0.30256570780350983	0.4021877425609981	3.686652	0.04517700524916414	0.04517700524916414	8	8	10548	75	6016.85
5305000	-5.4386	261.2033	-20164.851827199975	0.01087933	55.492345	0.10326646227215991	0.197125975876256	0.3090479206113386	0.39055964124024545	4.429252	0.0427411910291359	0.039416656796470315	10	14	10083	78	5767.01
5310000	-7.072	253.7959	-20172.720024112376	0.01212116	96.327154	0.10746784748681697	0.192258368614245	0.29881542212500173	0.4014583617739363	4.154264	0.04063562068784416	0.04063562068784416	12	14	9773	83	5727.38
5315000	-4.4475	226.1923	-20179.420427148994	0.01664067	30.716849	0.10320463586789437	0.20524486266174785	0.3072778283761875	0.3842726730941703	4.331948	0.04974724359681811	0.041781846712521616	10	10	9795	83	5524.86
5320000	-5.271	247.3736	-20175.48167337845	0.01559238	51.30301	0.09910001875066048	0.20154982870881705	0.2950568867150608	0.40429326582546166	4.108323	0.048065775115072616	0.048065775115072616	11	13	12026	85	5592.84
5325000	-5.0896	271.8121	-20178.50435257395	0.0118067	46.76825	0.10485572465403724	0.19731975986319747	0.3020164384526404	0.395808077030125	4.258331	0.07734225474882386	0.04846452831517978	9	16	7842	76	6134.97
5330000	-4.2305	238.9186	-20182.929807034237	0.01382617	25.289591	0.10430267860929048	0.20877825861366742	0.30158705524138424	0.3853320075356579	3.831365	0.07868607066293752	0.045043210260819457	8	13	9333	74	7112.38
5335000	-5.7162	253.2034	-20179.611424816907	0.01724041	62.433308	0.10671874257231775	0.19888814742388405	0.30164581741533686	0.39274729258846136	4.286279	0.07277231083255115	0.045879760879523314	9	14	7825	75	7215.01
5340000	-4.5155	201.4185	-20178.082169533103	0.01040525	32.415082	0.1039069120081317	0.19364783294583582	0.31052502156552586	0.3919202334805066	3.907723	0.042212982305800235	0.042212982305800235	6	6	7848	77	6016.85
5345000	-6.7358	320.9103	-20177.271321435644	0.01643591	87.923083	0.1017373813160428	0.20569333661003505	0.2977982609347677	0.3947710211391546	4.340549	0.05707707520125465	0.045167805879653605	12	25	11884	78	6501.95
5350000	-6.1583	303.1123	-20175.288449560598	0.01411286	73.485899	0.09985272916045476	0.20188293393190881	0.30763064696595716	0.3906336899416792	3.848263	0.056949849809897556	0.04020324393332613	12	21	9072	77	6811.99
5355000	-6.2448	220.601	-20179.798203130285	0.01369078	75.647595	0.10017532295359571	0.20116027925962696	0.3094290096019088	0.3892353881848687	4.24619	0.041862543439977716	0.041862543439977716	7	8	8917	76	5988.02
5360000	-6.2191	278.7717	-20178.768641192743	0.01250628	75.00616	0.09822594071479145	0.1984620584325784	0.31075369886137083	0.39255830199125935	4.264312	0.0626066451481202	0.04010960099349979	9	17	9124	72	6203.47
5365000	-6.1143	212.133	-20173.282044924526	0.01102596	72.386801	0.1002886704088621	0.195809669269176	0.3104689215378869	0.393432738784075	3.869619	0.03978364168541286	0.03978364168541286	6	8	7437	72	6369.43
5370000	-5.157	233.4914	-20178.039781848336	0.00984251	48.452828	0.10496822171215782	0.19716625791046227	0.3080588920460628	0.38980662833131724	4.210635	0.04103511050573108	0.04103511050573108	6	10	7949	71	6518.9
5375000	-5.5643	235.0312	-20185.793120680722	0.01381643	58.634976	0.10496822171215782	0.19716625791046227	0.3080588920460628	0.38980662833131724	4.418824	0.05854652264936456	0.041746614949016755	8	12	6746	73	6090.13
5380000	-5.1748	208.8146	-20171.455643153233	0.01551162	48.898949	0.10275532951851868	0.19300968875207888	0.30779158007583063	0.39644340165357184	4.15776	0.043750923329789804	0.043750923329789804	7	8	8700	79	6112.47
5385000	-6.434	250.8491	-20177.468560504753	0.01047967	80.378957	0.10275532951851868	0.19300968875207888	0.30779158007583063	0.39644340165357184	4.360855	0.04243557278686279	0.04243557278686279	7	12	9368	77	5807.2
5390000	-4.9661	237.647	-20170.55973569699	0.01102772	43.681519	0.10049342069209197	0.18876104957569906	0.3128811019290807	0.3978644278031283	4.114045	0.043629515649607715	0.043629515649607715	10	10	9405	75	6172.84
5395000	-6.1056	255.8821	-20173.92265750538	0.01228959	72.166997	0.10773332548995807	0.19693684209534862	0.30556853620461377	0.38976129621007954	4.271006	0.04074422311172925	0.04074422311172925	12	13	9201	73	6203.47
5400000	-4.9291	211.9292	-20181.358768948285	0.0125239	42.75561	0.10495957530647963	0.1918664184412811	0.3081997023860315	0.39497430386620785	4.241828	0.04609847383515897	0.04609847383515897	6	8	7880	71	6265.66
5405000	-4.4943	251.2263	-20181.28805849619	0.01234064	31.886479	0.10495957530647963	0.1918664184412811	0.3081997023860315	0.39497430386620785	3.406338	0.04662093291759516	0.0443101572539669	10	13	9171	79	6060.61
5410000	-5.3212	207.7022	-20178.252739798823	0.0115423	52.558373	0.10406502714824567	0.19023118172521752	0.30689822286347546	0.39880556826306135	4.847901	0.04375605054553678	0.04375605054553678	6	6	7759	76	5733.94
5415000	-4.3077	195.4876	-20173.248658382552	0.01423812	27.219739	0.10239554858171954	0.19892626145664852	0.30681562466374496	0.39186256529788716	4.454311	0.04043006941172852	0.04043006941172852	5	5	8298	77	6038.65
5420000	-4.6679	197.1808	-20175.863868314143	0.01198616	36.226719	0.10368253236076017	0.1986410413117223	0.30637571292815297	0.39130071339936456	4.052565	0.03913442871641848	0.03913442871641848	5	5	7700	77	5767.01
5425000	-6.1907	272.7964	-20167.73272023989	0.01537352	74.295199	0.10352010814638404	0.19832985953072904	0.30589575904061544	0.39225427328227136	3.979986	0.0551186325836821	0.051018987710190034	9	17	7764	77	5931.2
5430000	-4.6709	251.1713	-20181.916181518067	0.01585893	36.299846	0.09943915927279406	0.19051133971517123	0.31278880521383917	0.3972606957981955	4.311329	0.10229265021659176	0.04193060442761315	10	14	7775	78	6353.24
5435000	-6.1309	201.8371	-20190.679592774904	0.01062695	72.799966	0.0984199096935382	0.1988085838033304	0.3095827256327	0.3931887808704314	4.139353	0.041024578007665055	0.041024578007665055	5	5	7907	72	6385.7
5440000	-5.0429	223.0372	-20186.715942836843	0.01221318	45.600976	0.09803454575120646	0.19296790366473576	0.31152967083936556	0.3974678797446923	4.241922	0.040587076619606914	0.040587076619606914	7	9	7710	74	6112.47
5445000	-6.528	246.457	-20175.071669884153	0.01023867	82.729025	0.09799997573639002	0.19289985720991037	0.31177244678428767	0.397327720269412	3.717657	0.07149128433163475	0.051826282350719226	10	13	10880	78	5896.23
5450000	-7.3604	242.9799	-20185.61675396646	0.01512135	103.537241	0.11102305452101312	0.19647905102578253	0.30512959326349653	0.387368301189708	4.062329	0.09059646784651827	0.04454377294395032	8	14	7775	75	6587.62
5455000	-4.8832	214.0111	-20177.84013160429	0.01035631	41.609067	0.10447727463454952	0.18489489288975683	0.3186435825021641	0.39198424997352954	3.993742	0.043967270618687056	0.043967270618687056	6	7	7756	75	6297.23
5460000	-6.6613	224.8521	-20174.774347209586	0.01457893	86.060326	0.09829216119031788	0.19954634698938317	0.30282858914395094	0.3993329026763478	4.300509	0.04096131145519862	0.04096131145519862	6	9	8433	74	5973.72
5465000	-6.0146	264.899	-20177.17450880082	0.0145868	69.892262	0.10550641678374759	0.19509196746511925	0.3065697201951545	0.39283189555597864	4.256814	0.04563634887122732	0.038507012866931534	10	15	12390	75	6090.13
5470000	-4.8752	244.5721	-20178.940768141383	0.01546049	41.408232	0.10550641678374759	0.19509196746511925	0.3065697201951545	0.39283189555597864	3.835739	0.04360981920813591	0.04360981920813591	7	12	7968	72	6493.51
5475000	-5.5211	218.8679	-20177.92016460512	0.01434813	57.556656	0.10227341152413161	0.20115237389974258	0.3027061735828742	0.3938680409932516	4.216933	0.0465996224775041	0.0465996224775041	7	9	7778	74	6016.85
5480000	-5.379	231.8797	-20178.884342982095	0.01360623	54.002957	0.10213177438348507	0.20177460277687917	0.30228695967142455	0.39380666316821117	4.377848	0.05728962184512238	0.0427878147239141	9	11	11366	79	6150.06
