State 	ExpPrior[ constantRecRate ]	Coalescent	dataLikelihood		baseSize	growthRate	constantRecRate	a.freq	c.freq	g.freq	t.freq 	kappaY	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
185000	-13.3661	424.0628	-85242.45405143154		0.00456259	-39.450433	253.680919	0.2517955426194443	0.25628961064087963	0.24550846141431315	0.24640638532536288	1.745538	0.020601563070788056	15	37	10675	79	5476.45
190000	-13.1131	447.9924	-85230.46073337363		0.00732418	21.552995	247.355278	0.2503386505674891	0.25480671585705217	0.2498739585728323	0.24498067500262657	1.979239	0.02130441205984351	21	39	10700	79	6418.49
195000	-10.6018	350.5817	-85223.81731122901		0.00416689	25.611924	184.572942	0.24977191124233486	0.25649375194998947	0.24930827125953023	0.24442606554814528	1.87466	0.02285596455703503	21	27	10269	83	5841.12
200000	-12.8594	378.968	-85224.581390963		0.00829405	46.918069	241.013243	0.25490618930227493	0.2552802718652837	0.24732848720909612	0.24248505162334524	1.961493	0.020203647440062134	17	32	10229	80	5827.51
205000	-10.2677	388.4655	-85224.20344668507		0.00537345	14.965357	176.221258	0.2524103731964964	0.2520888557212866	0.24760448709644778	0.24789628398576918	1.824495	0.01670293374893373	22	32	11359	80	6090.13
210000	-10.8021	308.1835	-85215.41249981699		0.00469564	-66.31972	189.581315	0.25145061474138436	0.25426637497806837	0.24778344804873578	0.2464995622318114	1.961209	0.017226867560226674	17	24	10116	76	5882.35
215000	-13.0389	409.59	-85223.11721590652		0.00539716	8.72497	245.499846	0.2511878674060207	0.25400068538106035	0.24856945883198617	0.2462419883809329	1.773174	0.015968397425834526	22	34	10422	75	5580.36
220000	-18.6204	519.3208	-85228.96033699423		0.00541223	23.852301	385.03758	0.25266726072480683	0.2532232909571752	0.24862110809518562	0.24548834022283225	2.140015	0.02173916755933752	24	45	10855	76	5995.2
225000	-13.0654	443.1479	-85223.01625141401		0.00732253	-0.624415	246.163446	0.2555575802694017	0.25224394643158954	0.24765956257448055	0.2445389107245283	1.864258	0.020555255552166092	19	39	11469	78	6273.53
230000	-13.6855	334.7028	-85233.68412679303		0.00547495	-3.554266	261.665845	0.2518169903225666	0.2537182605569454	0.24698276104713116	0.24748198807335675	1.780215	0.016746841577588413	16	26	9437	71	6119.95
235000	-15.3282	354.2303	-85232.82399721575		0.00616576	67.999241	302.733332	0.2466394886840332	0.25885163896287466	0.24744028020215544	0.2470685921509367	1.868791	0.01689152692493897	16	28	10184	76	5605.38
240000	-10.7964	336.7665	-85221.31797036357		0.0047991	-41.460322	189.437683	0.25266543597295166	0.25629976819320427	0.24672175335686208	0.24431304247698196	2.017942	0.01788874966322406	13	27	7761	73	5411.26
245000	-12.718	428.9326	-85229.72717350097		0.00530713	-46.34403	237.477557	0.24751579220966324	0.251603389628172	0.25047347408527504	0.25040734407688986	1.917887	0.017108478067650226	19	37	11468	76	6038.65
250000	-13.4502	349.89	-85230.26102016971		0.00716061	37.619712	255.78428	0.25419742236464443	0.2524199581227217	0.24656475494532998	0.24681786456730387	1.89512	0.016054706419962757	17	28	9694	73	5707.76
255000	-11.3721	353.1737	-85227.30879661812		0.00460003	-8.637926	203.831088	0.2543303944979244	0.25385013427147235	0.24578358175872117	0.2460358894718821	1.899834	0.017863244383563272	16	29	10845	76	5780.35
260000	-12.0811	297.7817	-85231.51698504231		0.00722807	5.003069	221.556416	0.25275586022597585	0.25497868951066543	0.24509909251640571	0.24716635774695292	1.871876	0.016429932123305523	17	23	9768	79	5574.14
265000	-8.1113	226.0927	-85228.01304648006		0.0053268	-52.684474	122.310595	0.25013658196809874	0.2547311908945437	0.2472404779508282	0.24789174918652934	1.887528	0.015722693024137695	14	15	8767	74	5230.13
270000	-10.7269	288.5134	-85230.2402100544		0.0055296	-9.571328	187.700059	0.25318846583091187	0.25369445541425234	0.24623422907036843	0.24688284968446733	2.002817	0.016720126848151072	13	22	8767	72	5446.62
275000	-9.582	235.046	-85222.68411283754		0.00572627	-38.949859	159.078194	0.2523088935245801	0.25533672416369185	0.24577723514151956	0.24657714717020854	2.002817	0.01743508902019783	13	16	8746	72	5643.34
280000	-12.9015	357.244	-85230.08148807849		0.00508466	35.721597	242.066276	0.2551133608224227	0.25281511623030317	0.24792947747476765	0.24414204547250629	1.901855	0.016275538149562792	19	27	10955	76	5668.93
285000	-12.781	387.8789	-85224.18034893827		0.00668355	17.785499	239.051916	0.25029395925998665	0.2563226516278848	0.2451577867021357	0.24822560240999278	1.952555	0.019445120669794508	17	32	10214	71	6157.64
290000	-10.2276	330.3027	-85222.26882012923		0.00514927	27.40751	175.21723	0.2495388684739451	0.2555493733870907	0.24743500666326312	0.2474767514757011	1.74605	0.020625544085594937	16	26	8938	70	6849.32
295000	-10.1044	333.6474	-85222.02404416223		0.00477248	-35.858841	172.138271	0.25286069351214757	0.25441821512805074	0.24633976566285262	0.2463813256969492	2.077532	0.01760341776475132	19	26	7778	75	6157.64
300000	-7.9696	250.0749	-85227.79447534027		0.00565276	9.482167	118.768747	0.2526025954904329	0.25415852732485494	0.24710903593900996	0.24612984124570225	2.087172	0.016293583213805626	16	17	8734	72	5753.74
305000	-10.1914	218.8076	-85224.76789787084		0.00491111	-113.009423	174.313321	0.2522250475967485	0.25377865388583853	0.24823433078051116	0.2457619677369017	1.774042	0.016804576889259307	12	14	8956	72	5452.56
310000	-10.506	230.9101	-85215.33000493531		0.00691584	64.470612	182.177574	0.25118107844682486	0.25686729267005326	0.24720687936061445	0.2447447495225075	1.943222	0.01681838722626545	14	15	8712	74	5102.04
315000	-10.3875	235.0627	-85217.64217847901		0.00542877	-29.196355	179.215714	0.24799148053149933	0.2535208551444002	0.24930902772520797	0.24917863659889258	2.119124	0.015468526077115288	12	15	8873	72	5133.47
320000	-12.5017	296.6148	-85220.54928147845		0.00759394	117.599475	232.0704	0.25343572640501244	0.2559607682178788	0.24706205073186768	0.2435414546452411	1.905043	0.016514356120423002	17	22	10307	74	5512.68
325000	-14.1092	404.1857	-85214.33951126155		0.00550843	87.654452	272.257887	0.2520868403695522	0.2545984429026112	0.2507543318873738	0.24256038484046274	1.875911	0.01652329645391068	16	31	9119	78	5543.24
330000	-7.3844	249.7981	-85221.75091781802		0.00427805	-19.341767	104.139005	0.2522595675172492	0.2513279470926769	0.2488153625761416	0.24759712281393223	2.025067	0.017084706185480525	15	17	11035	77	5387.93
335000	-8.8896	261.8586	-85213.27086427639		0.00776649	84.069372	141.7672	0.2503762381448034	0.25481678018345677	0.2469577470840221	0.24784923458771765	1.930647	0.01615553091701515	14	18	9357	75	5208.33
340000	-10.864	284.2218	-85221.15843933416		0.00532052	34.739923	191.127982	0.2531265762867523	0.2510172511119099	0.24862965072815135	0.24722652187318633	1.930647	0.015824933871383003	18	20	10240	75	5313.5
345000	-11.9201	329.5448	-85213.13602656561		0.00583044	-60.300831	217.529555	0.25092477016407455	0.25411854823340674	0.25098150762069565	0.24397517398182322	1.949924	0.017026724771121687	20	27	10344	75	5561.74
350000	-11.708	299.1545	-85208.07320384879		0.00583736	-19.52272	212.228485	0.24838230106355236	0.25214039435702207	0.24843846363380329	0.25103884094562234	1.870848	0.01626245548868196	17	23	12404	75	5464.48
355000	-13.0211	330.9356	-85218.62792014409		0.00618381	6.899399	245.055752	0.25402825530632045	0.2549930361758106	0.2446111712463273	0.24636753727154154	1.870848	0.017462445182756806	14	27	9850	81	5543.24
360000	-8.2089	240.1746	-85207.76508506008		0.00561652	16.703037	124.750649	0.2508290903975236	0.25548251011048384	0.2472042261883186	0.24648417330367395	1.872264	0.016196122083009922	14	16	9388	76	5688.28
365000	-13.0377	282.1619	-85212.27436456787		0.00425562	-84.734704	245.469941	0.2509164165292202	0.25364159918058926	0.24931952101314936	0.24612246327704101	1.89678	0.01577592129201889	16	21	8467	69	5482.46
370000	-6.9919	211.2256	-85213.65487223004		0.00633561	11.294242	94.324386	0.2502426099225321	0.2548004343136716	0.24865000268207035	0.2463069530817259	1.98433	0.015913061421524526	10	13	7865	68	5567.93
375000	-10.2643	304.0764	-85209.06877709516		0.00555463	-0.1089991	176.13469	0.25056661367304484	0.257402596151523	0.24575519901731893	0.24627559115811312	1.864042	0.016830447402912986	17	23	10613	70	5561.74
380000	-12.0606	293.9012	-85212.15298388475		0.00510164	-52.385732	221.042724	0.25076614022533483	0.2568228459622063	0.24510264084691544	0.24730837296554345	1.915989	0.01700064948803174	18	22	9991	77	5506.61
385000	-9.0451	286.2967	-85211.20183716422		0.00587066	65.153264	145.655373	0.2501710893788051	0.2535293036726995	0.24780582454832836	0.2484937824001669	1.957468	0.016571949846328527	17	21	9247	75	5382.13
390000	-13.0282	296.9408	-85221.94309655853		0.00389224	31.831562	245.234267	0.25110055254783936	0.2543618536594981	0.2502663766044538	0.2442712171882088	1.957468	0.015456281891610198	15	20	9546	71	5181.35
395000	-7.9559	252.0624	-85213.24037021313		0.004132	-23.225322	118.426713	0.25001462469943464	0.2543930175220113	0.24765440450825665	0.2479379532702974	1.957468	0.016089039140309017	16	17	8350	71	5411.26
400000	-9.4158	223.1134	-85219.67702354412		0.00498536	-67.152259	154.924198	0.2466015891180239	0.2561313447134194	0.2502813851072378	0.2469856810613188	1.969254	0.015949781834250318	13	14	8930	74	5313.5
405000	-8.549	221.3203	-85208.01010553926		0.00402697	-22.327996	133.251962	0.25183639845517564	0.25499405571994677	0.2485623413715941	0.24460720445328346	1.969254	0.016235999743600064	12	14	8229	71	5224.66
410000	-9.3226	217.102	-85220.70287795094		0.00390444	-33.467631	152.593418	0.25017822846869714	0.2484677198158879	0.2509196258261227	0.2504344258892922	2.003278	0.01593379341554964	11	13	8376	69	5643.34
415000	-8.2929	247.011	-85216.40613586744		0.00541344	105.218266	126.851297	0.25004730837824907	0.2560146927069689	0.24794572505021417	0.24599227386456793	1.879583	0.016170183541120164	12	16	7015	71	5175.98
420000	-7.7829	221.6465	-85214.48217032258		0.0060339	31.261099	114.100461	0.2522570388582846	0.2541147959976553	0.2475743397432349	0.2460538254008251	1.879583	0.015877497123164986	12	14	8401	70	5393.74
425000	-14.2511	334.0832	-85220.62871224865		0.00599737	36.060139	275.806187	0.24705873404222153	0.2534528096424896	0.2502659403006586	0.2492225160146301	1.81994	0.01620249890294805	16	25	9740	73	5599.1
430000	-11.8479	317.7107	-85221.23894803388		0.00564145	-3.996661	215.724921	0.25002713828371054	0.25663860039160796	0.24792253805899753	0.24541172326568395	1.926407	0.01768419559743168	15	24	9032	72	5847.95
435000	-14.7473	278.8646	-85224.74529591255		0.00411254	-33.024049	288.211712	0.249032634204832	0.25395323766105393	0.25026974195109886	0.2467443861830152	1.895891	0.01644638862976357	14	21	8541	69	6038.65
440000	-9.5793	237.9686	-85229.36168525193		0.00591053	96.238462	159.010197	0.25051999837303435	0.2527151867415082	0.24824367179173545	0.24852114309372195	1.895891	0.016023554087852745	12	15	7592	67	5464.48
445000	-9.3748	249.0746	-85212.04253183963		0.00484039	58.768708	153.899283	0.24875423188841667	0.25431919735696606	0.2504296810616526	0.24649688969296468	1.869104	0.016316805776936467	14	16	7523	71	5707.76
450000	-6.6707	200.6617	-85221.30046807737		0.00669425	-35.894363	86.296226	0.2491601248072007	0.2582911332080842	0.24869158872661679	0.24385715325809834	1.929888	0.019056075473800484	12	12	6175	67	5302.23
455000	-7.2375	218.44	-85215.06888322685		0.00408644	-17.514847	100.464812	0.2500620471883202	0.2550861367074351	0.24913818351567382	0.24571363258857096	1.912028	0.02277046409178102	12	14	8393	68	5827.51
460000	-8.4435	253.1111	-85213.99790464182		0.00430794	10.126242	130.615433	0.2519178792309436	0.2545201075730104	0.248777267313637	0.24478474588240895	1.912028	0.01598900474612224	13	17	8931	72	5186.72
465000	-9.3868	208.9113	-85215.05968706025		0.00574053	60.524717	154.19735	0.24870301633671663	0.2560345428505688	0.2491717054734145	0.24609073533930004	1.98698	0.015671715940223725	12	12	8407	70	5241.09
470000	-8.6898	285.8478	-85213.96343170924		0.00658018	128.706173	136.772057	0.25377881239100664	0.2558362225661952	0.2451392384496583	0.24524572659313987	1.790938	0.015531313386826551	13	21	8331	70	5422.99
475000	-8.3396	216.0634	-85214.98842436905		0.00392626	-40.968966	128.017016	0.2527541658239521	0.2514473510771912	0.2477874632759112	0.2480110198229454	1.891389	0.01678297594517025	12	13	8268	70	5512.68
480000	-7.2351	205.3657	-85206.15334620242		0.00426957	-0.361296	100.406363	0.25157055897450187	0.2528756340665478	0.24977534068144575	0.24577846627750471	1.9687	0.015796058118331686	11	12	8589	69	5138.75
485000	-6.0363	221.0089	-85212.57291732098		0.00394928	-58.519326	70.435041	0.2501830613656551	0.25320217259042926	0.24752870990251605	0.24908605614139964	1.962232	0.01668163966407737	14	14	9017	70	5107.25
490000	-11.215	266.3473	-85213.94987651598		0.00538632	57.057528	199.902765	0.25158334458652726	0.25586915460355614	0.24992452865399922	0.24262297215591724	2.020101	0.015835214337531055	16	18	7366	72	5241.09
495000	-7.2847	265.9648	-85212.95465387517		0.00599591	60.305074	101.645528	0.24932533143641256	0.255463190683852	0.2489346826350578	0.24627679524467766	1.962889	0.016824494484108034	14	19	8223	72	5434.78
500000	-7.0921	222.2313	-85218.16161269957		0.00437092	-5.165671	96.830102	0.250146134113202	0.2572623415683244	0.24584060376095201	0.24675092055752137	1.896542	0.015863800347866254	12	14	8628	70	5291.01
505000	-8.2552	236.4668	-85219.9319572884		0.00374465	21.010185	125.909004	0.25269634516753775	0.2545805100198233	0.24351474998449238	0.2492083948281466	1.766297	0.01665727658427285	13	15	8954	72	5428.88
510000	-6.6696	203.5142	-85223.57154404004		0.00618513	31.682122	86.267453	0.25030402129639523	0.2551588474893835	0.25003906262452374	0.24449806858969755	1.807307	0.016122406865470142	11	12	8569	67	5296.61
515000	-9.2913	226.3566	-85224.96656920887		0.00586077	44.650782	151.811346	0.24916929373128144	0.2556928148129966	0.24935636507603212	0.2457815263796897	1.807307	0.01682271266521259	12	14	9175	69	5307.86
520000	-11.2761	257.2731	-85232.03766204425		0.00403277	-14.898199	201.431221	0.2511724372023407	0.2538921060332569	0.24863202490971414	0.24630343185468825	1.847595	0.01727576280289057	13	17	8839	73	5399.57
525000	-11.7333	199.4903	-85219.972323724		0.00317874	-131.17889	212.859437	0.25680696009323767	0.2540315793254876	0.2461720478967694	0.24298941268450533	1.872472	0.016077799737727834	11	11	8410	71	5387.93
530000	-8.6709	307.5169	-85212.36915017835		0.00355727	-13.147244	136.301492	0.25364165040256414	0.2557840123208368	0.2472029894850011	0.24337134779159786	1.930507	0.02612912106600833	16	23	8855	74	5701.25
535000	-9.7942	327.2551	-85215.54519665871		0.0034125	-50.524131	164.384218	0.2519372428244007	0.24766770510833636	0.2505999289341928	0.2497951231330701	1.939559	0.019289798536145063	17	25	9600	72	6105.01
540000	-8.6674	264.5076	-85216.93301914103		0.00574252	30.593732	136.213651	0.25227607499959437	0.24772208555759068	0.2524315947889414	0.24757024465387348	1.992036	0.017898806955432594	16	19	9608	71	5574.14
545000	-8.4802	263.1376	-85217.61052813109		0.00545512	36.273976	131.53399	0.2512958201697802	0.24943179488895686	0.2532669799995312	0.24600540494173165	2.018218	0.015631408400877164	14	18	8148	70	5202.91
550000	-10.0579	245.0134	-85211.81186466709		0.00662139	40.136162	170.976724	0.25239552976387847	0.25312149159065334	0.24758010192672103	0.2469028767187472	1.997702	0.0169793724026308	12	16	8508	69	5336.18
555000	-11.8308	242.7328	-85214.88929995785		0.0047202	-27.287722	215.299331	0.2520668452569074	0.2534430654692816	0.24855204682279813	0.24593804245101286	1.824971	0.016507551190984883	14	16	9779	69	5482.46
560000	-10.0102	217.7078	-85216.33852297529		0.00472368	21.81782	169.783235	0.25303524623920826	0.2529849519611164	0.24789220223808323	0.24608759956159204	2.01469	0.01679245122854611	11	13	8239	68	5370.57
565000	-9.7263	235.2254	-85215.55938684748		0.00638528	85.151634	162.686284	0.2536578512313132	0.2505879065041069	0.24726351539595118	0.2484907268686287	1.913125	0.01633104534271684	15	15	8554	69	5434.78
570000	-11.9452	282.8713	-85216.90985993366		0.00540572	58.402781	218.157545	0.25502686911076006	0.24822487066314625	0.2489231707575857	0.24782508946850806	1.913125	0.01892156782757526	16	20	10261	73	5624.3
575000	-7.9063	224.9591	-85215.62325545927		0.00663469	122.875798	117.186551	0.2532319750737526	0.2545404859685195	0.24508251579785453	0.24714502315987322	1.913125	0.016607675202585194	13	14	8407	67	5165.29
580000	-10.211	233.9323	-85208.86420093926		0.00465723	49.396583	174.803046	0.25201588262253777	0.25498537586301473	0.24625469432200806	0.24674404719243928	1.913125	0.01559497243564305	12	15	8293	68	5488.47
585000	-7.9585	226.0318	-85216.68704718853		0.00419553	-13.800984	118.49099	0.2501036330792519	0.2520446003771483	0.2533372042161747	0.24451456232742502	1.861054	0.016852148999331365	13	14	9594	71	5624.3
590000	-10.1339	256.5929	-85218.90988309831		0.00432118	10.571984	172.876654	0.25311282229927085	0.25262042026155246	0.2492417433394025	0.24502501409977423	1.979215	0.016702219444744714	12	17	6435	71	5296.61
595000	-8.8819	217.1161	-85214.85274340962		0.00549724	56.916474	141.574448	0.25270937257750015	0.25021935830181435	0.25228214708337954	0.244789122037306	1.8773	0.016181163755430626	12	13	7856	70	5488.47
600000	-11.7185	344.8413	-85219.65515874929		0.00627371	-0.516633	212.491755	0.2506896398566086	0.25027785879179865	0.2521607182030194	0.2468717831485734	1.8773	0.017229539634572473	16	28	8487	67	5599.1
605000	-12.8073	361.8333	-85215.10134547266		0.00432137	9.596981	239.710004	0.24876279379518315	0.25396448789461046	0.24847880164524383	0.24879391666496248	1.843333	0.01645989691665277	17	28	9114	68	6418.49
610000	-9.5345	300.3391	-85215.97886444759		0.00747961	43.878752	157.890782	0.24950427499921987	0.2517089541190019	0.25220246661914736	0.24658430426263075	2.091829	0.016175557852906846	14	22	9035	69	5875.44
615000	-7.9773	215.2216	-85216.22998692887		0.00551317	52.016695	118.960946	0.2522910567010499	0.25486317731691277	0.24706958452864752	0.2457761814533899	1.824182	0.016660048975688273	13	13	8491	69	5482.46
620000	-10.3526	295.2783	-85210.77520395772		0.00369567	-35.524636	178.343762	0.24668951677570727	0.2575192172752994	0.24915995008148242	0.24663131586751094	1.811011	0.01632386377426525	14	21	8946	69	5524.86
625000	-7.7695	202.0689	-85212.07514263752		0.00442812	16.001122	113.764595	0.24941321739881422	0.2559654218597256	0.2483629077234052	0.24625845301805505	1.933165	0.016057332079844843	11	11	8474	67	5175.98
630000	-10.1999	261.6741	-85210.7037604213		0.00420526	-17.653358	174.525067	0.24827244598248768	0.25692726975956826	0.24843117921037802	0.24636910504756604	1.933165	0.016244718109476388	12	18	8172	71	5279.83
635000	-10.024	272.0415	-85207.93061844175		0.00344895	-81.810144	170.127379	0.2521519610147495	0.25493306992910786	0.24701317196746492	0.2459017970886777	1.933165	0.015795121296825112	15	19	8328	71	6257.82
640000	-10.744	261.1358	-85212.66316063472		0.00454953	28.28493	188.127337	0.2537124978178106	0.25440110030800467	0.24649772882179705	0.2453886730523876	2.019036	0.016714467400484996	12	18	8305	70	5959.48
645000	-13.6426	319.7894	-85211.91887522768		0.00514246	143.683645	260.592356	0.2541675268375624	0.25597484760695305	0.24580989822860108	0.24404772732688362	2.019036	0.01662975311749812	16	23	8596	73	5494.51
650000	-10.6942	271.9054	-85207.37374784025		0.00462016	-10.429091	186.882017	0.24708261373353044	0.25614590561299544	0.2494048795414935	0.24736660111198047	1.865616	0.01611590642208014	15	19	9560	71	5599.1
655000	-11.9687	365.6935	-85209.17007310262		0.00433635	-3.359902	218.74595	0.24661517291478333	0.256435314208034	0.24791995503773218	0.24902955783945058	1.874463	0.016669148595543474	20	29	11445	75	5847.95
660000	-10.8384	324.4659	-85222.19449445042		0.00480088	18.587478	190.487791	0.24956210668387338	0.25324470124897436	0.24656138077853626	0.25063181128861595	1.874463	0.019944651902437535	17	25	8878	74	5847.95
665000	-12.2379	341.4838	-85219.44120066338		0.00420176	-2.885009	225.475687	0.24693265860835692	0.25424689934692896	0.24941338106893604	0.24940706097577797	2.089374	0.02145059084675198	19	26	9602	74	6157.64
670000	-11.8662	272.3841	-85218.87058791413		0.0038773	-30.647454	216.182533	0.24764460240963915	0.2543042036388318	0.25105454508264585	0.2469966488688832	1.99631	0.016760510398371505	14	19	10453	84	5470.46
675000	-12.1136	266.2532	-85213.36714728233		0.00745619	51.05315	222.367175	0.24912749979408383	0.2546708192020202	0.24624544850097435	0.24995623250292157	1.99631	0.01743292101978212	14	19	8983	71	5307.86
680000	-12.4159	267.1449	-85206.7276449648		0.00531282	69.563116	229.925691	0.2539484055563988	0.25493083139307576	0.24636041407259804	0.2447603489779274	1.905241	0.018324565271180614	15	18	9047	70	5537.1
685000	-9.2468	250.3022	-85219.02948299647		0.0043736	-23.329949	150.69691	0.25029749127427775	0.25336023244741074	0.24804931193039412	0.24829296434791753	2.062699	0.018149072320919276	12	17	8175	70	5875.44
690000	-8.4799	212.5746	-85211.43587160463		0.00676829	34.923152	131.525759	0.2508453529541213	0.25590828919087844	0.24832637733560714	0.24491998051939304	1.756603	0.015861453195701022	11	13	8400	68	5586.59
695000	-7.4881	224.0646	-85218.71157302569		0.00557525	100.777453	106.73145	0.24821442315228565	0.25802137917825435	0.2473649785974532	0.24639921907200685	1.756603	0.016155731011691273	14	14	9029	70	5208.33
700000	-7.3743	198.1627	-85215.39552293444		0.00596871	53.198416	103.885946	0.2519712591677752	0.255716547434816	0.2460819204652344	0.2462302729321744	2.034311	0.01625919883817506	11	11	6566	68	5102.04
705000	-10.3543	257.2593	-85216.60562080973		0.00543442	31.304232	178.386446	0.2550478505105435	0.25355089575638334	0.24725629365689394	0.24414496007617933	1.840641	0.01616690209792607	13	17	8146	68	5224.66
710000	-9.0983	294.8443	-85214.48903590377		0.00428825	-15.475398	146.986732	0.25206864163813175	0.2556086803731769	0.2443680978052225	0.24795458018346886	1.778127	0.015329510580549006	12	23	8907	70	5747.13
715000	-10.4637	343.8653	-85217.60144826265		0.00699823	53.749583	181.121012	0.25192003517777106	0.2540038745562485	0.24767826062803888	0.24639782963794155	1.935915	0.016058069833691582	15	27	7500	71	6510.42
720000	-8.3236	284.8592	-85212.73619320542		0.00694509	-17.052934	127.618125	0.25167431433829246	0.2534599175067585	0.24722916663860853	0.24763660151634054	1.935915	0.016879651155921403	13	22	8222	68	6321.11
725000	-9.4408	299.9556	-85212.70612390288		0.00769759	43.870977	155.548543	0.2513130596854186	0.2532783857423842	0.2489710970836059	0.24643745748859147	2.030674	0.016599069276017956	17	23	8887	72	6105.01
730000	-7.5869	252.3487	-85228.74639486797		0.00605164	45.190153	109.20042	0.25316713990274886	0.2570538593334927	0.2437874469694963	0.24599155379426216	1.864368	0.015206918411680266	15	18	8836	71	5561.74
735000	-8.2598	208.0251	-85208.22584821473		0.00618868	13.287558	126.022699	0.24880669300440694	0.25477692930824136	0.2488346244023894	0.24758175328496237	1.891485	0.015899598281449212	12	12	8163	72	5434.78
740000	-9.9222	211.7194	-85223.19824273093		0.00636555	22.863223	167.583863	0.25249308919118757	0.25363331968962527	0.2467378292786061	0.24713576184058106	1.655405	0.016361232803270825	11	13	8412	71	5291.01
745000	-7.3569	212.9705	-85223.88107665037		0.00570876	-41.789311	103.449894	0.2510872002075357	0.25663854987809853	0.24447722542691805	0.24779702448744761	1.968479	0.01631442899866	12	13	8997	72	5165.29
750000	-13.6646	331.75	-85223.12912699554		0.00725072	78.117773	261.142209	0.24976968246879575	0.25263306916527456	0.24975966512382644	0.24783758324210334	1.848059	0.01715639982492837	17	24	9336	74	5599.1
755000	-11.0918	427.3199	-85222.27152453555		0.00727818	56.140737	196.823451	0.2509571895121371	0.255887650345511	0.2482586865197836	0.24489647362256844	1.936299	0.017711833981824323	23	35	11738	77	5910.17
760000	-13.0189	390.4542	-85220.61574892228		0.00456703	-6.203982	245.001642	0.25020763912178967	0.2541076059679584	0.2494280118140445	0.24625674309620754	1.885325	0.016382739739117285	14	31	8554	67	6337.14
765000	-14.9073	403.7566	-85230.28880727975		0.00599678	-2.153206	292.210607	0.24775231186466323	0.25591133184339887	0.24698033516337364	0.24935602112856436	2.053335	0.0169183480178616	15	34	9288	68	6765.9
770000	-11.8202	409.5311	-85232.2793441047		0.00602543	29.264803	215.033358	0.2539520484538829	0.25160712649070227	0.24927875467196803	0.24516207038344665	2.053335	0.020805177611297344	21	34	10272	66	7052.19
775000	-12.0787	423.4594	-85230.16857339571		0.00492036	-6.174607	221.496384	0.25064812351117155	0.251741311894876	0.24642978712221433	0.25118077747173806	1.838625	0.017113918841552382	18	36	9065	73	6925.21
780000	-8.6878	393.4365	-85231.7728917867		0.00541526	25.265285	136.724023	0.2517554253727998	0.2497928685872246	0.2481200369549763	0.25033166908499915	1.97476	0.01563467158650971	21	32	8396	67	6849.32
785000	-10.9	485.1007	-85227.67612208409		0.00492766	-4.78233	192.027113	0.2466421040836468	0.256363675138594	0.2517469555382228	0.24524726523953652	1.878216	0.0195136654943419	20	43	9073	69	7112.38
790000	-9.6956	424.7044	-85222.01750815164		0.00429271	-8.434877	161.918518	0.2519817061331502	0.2527610886439103	0.24820924614312448	0.24704795907981497	1.950567	0.020505073846274913	16	37	8581	69	7132.67
795000	-14.6365	553.4347	-85230.90677255839		0.00693149	6.082958	285.441463	0.2527341296522267	0.2547900338157712	0.24610861902164424	0.2463672175103579	1.816462	0.021851127590255214	15	51	8547	66	7092.2
800000	-13.3291	493.291	-85217.36695624895		0.00653486	-9.231676	252.755706	0.25006781739787215	0.25552270562344304	0.2486201406285962	0.24578933635008876	1.937955	0.02439487071699174	19	46	8930	69	7621.95
805000	-9.5867	491.2468	-85212.2042965691		0.00724384	-12.256775	159.196005	0.24868974364461252	0.25849880289980537	0.24585294575059458	0.24695850770498767	2.010697	0.025741344613168383	22	48	10106	75	7496.25
810000	-11.8004	464.564	-85221.24727992453		0.00654534	-13.730296	214.537308	0.24808723078649778	0.2578725251519905	0.2452573057420874	0.2487829383194243	1.869421	0.01642457021785001	20	43	9075	71	7633.59
815000	-12.0528	449.8223	-85221.02073725415		0.002971006	-30.274977	220.848411	0.24925870504067382	0.259370824335607	0.24573399741896798	0.24563647320475115	1.733148	0.018519336151353316	25	39	9039	69	7656.97
820000	-11.5184	479.9227	-85223.5055589252		0.00426358	-8.31346	207.487342	0.24893643502544607	0.25481113377430314	0.24903262051895572	0.24721981068129506	1.805062	0.016536854790095628	20	42	8458	70	7541.48
825000	-13.592	457.4853	-85218.89947439144		0.00354501	-9.133348	259.327749	0.25130718514284284	0.2527885427374582	0.2506467955240776	0.24525747659562133	2.004117	0.01891401096367589	17	40	8371	70	7776.05
830000	-11.3913	448.2189	-85231.6188177841		0.00377237	-31.560232	204.310503	0.2501327417621837	0.25367340551893325	0.24973257434921042	0.2464612783696727	1.896955	0.017005826584941763	20	40	7767	69	7564.3
835000	-12.1918	541.5695	-85226.12286549824		0.00389108	-24.001709	224.322246	0.25373284017251324	0.2526513969520969	0.2464445895995244	0.24717117327586552	2.014746	0.016780812477186723	21	49	9513	73	7485.03
840000	-12.4262	541.242	-85220.02869147739		0.00489723	3.369582	230.183046	0.252641953939779	0.25470554582225885	0.24654400229364642	0.24610849794431566	2.003532	0.018000284526415906	20	50	8774	75	7429.42
845000	-9.1348	375.1535	-85218.93861011419		0.00485819	-11.227503	147.899169	0.2538627925359666	0.25538599325122524	0.24559251891353567	0.2451586952992725	1.897008	0.01933997229097094	17	31	9199	71	7215.01
850000	-10.6582	456.6464	-85214.62369059221		0.00479779	-29.927351	185.984331	0.25159597860804883	0.25171000563841045	0.2476205612511107	0.24907345450242996	1.906061	0.01628641270304262	15	42	8381	70	7331.38
