State 	Coalescent	pop.size.prior	 sum 	pop.size.changepoints	 mc.speed 
7104000	312.9849	-96.88482571161488	-96.88482571161488	10	34482.76
7105000	313.3042	-96.09511127012232	-96.09511127012232	10	37037.04
7106000	313.3515	-95.92308097899273	-95.92308097899273	10	37037.04
7107000	313.3433	-94.67826016814455	-94.67826016814455	10	35714.29
7108000	312.4192	-92.76658384653153	-92.76658384653153	10	37037.04
7109000	313.3579	-92.8595448058139	-92.8595448058139	10	35714.29
7110000	313.4524	-91.3513384681136	-91.3513384681136	10	37037.04
7111000	313.4542	-90.34738569841643	-90.34738569841643	10	35714.29
7112000	312.9605	-91.13431214876447	-91.13431214876447	10	30303.03
7113000	313.1287	-89.84758289239988	-89.84758289239988	10	34482.76
7114000	312.4905	-90.557146669035	-90.557146669035	10	37037.04
7115000	313.3162	-89.41717826658584	-89.41717826658584	10	31250.0
7116000	313.4735	-89.9478812379751	-89.9478812379751	10	37037.04
7117000	313.3737	-89.58122539262371	-89.58122539262371	10	31250.0
7118000	313.3459	-89.6359187265597	-89.6359187265597	10	35714.29
7119000	313.3467	-89.26644083730937	-89.26644083730937	10	37037.04
7120000	313.3303	-89.42083283064565	-89.42083283064565	10	37037.04
7121000	313.4543	-89.61076371805352	-89.61076371805352	10	34482.76
7122000	313.0492	-89.52235623764717	-89.52235623764717	10	37037.04
7123000	313.395	-89.19903912886707	-89.19903912886707	10	37037.04
7124000	313.4203	-90.0274371094134	-90.0274371094134	10	35714.29
7125000	313.0892	-89.01418038178888	-89.01418038178888	10	34482.76
7126000	312.2205	-88.42850428435418	-88.42850428435418	10	34482.76
7127000	313.4444	-89.16249780277512	-89.16249780277512	10	34482.76
7128000	313.2906	-91.5608093598717	-91.5608093598717	10	37037.04
7129000	312.8573	-91.122613946641	-91.122613946641	10	33333.33
7130000	312.8926	-91.73666770022574	-91.73666770022574	10	37037.04
7131000	313.2464	-90.45258412847153	-90.45258412847153	10	37037.04
7132000	313.0592	-90.00994831516097	-90.00994831516097	10	35714.29
7133000	312.21	-89.62492933521288	-89.62492933521288	10	32258.06
7134000	312.9561	-88.57154364212626	-88.57154364212626	10	34482.76
7135000	313.5214	-90.2058285198464	-90.2058285198464	10	35714.29
7136000	313.3639	-89.87947141975503	-89.87947141975503	10	33333.33
7137000	313.0653	-89.18641739452796	-89.18641739452796	10	34482.76
7138000	312.641	-89.72723616443906	-89.72723616443906	10	37037.04
7139000	312.3933	-89.82778582250239	-89.82778582250239	10	37037.04
7140000	313.0617	-90.83734358038377	-90.83734358038377	10	35714.29
7141000	313.4773	-93.40327568274326	-93.40327568274326	10	35714.29
7142000	313.4751	-92.48506521689552	-92.48506521689552	10	31250.0
7143000	313.1506	-92.18720787912301	-92.18720787912301	10	37037.04
7144000	313.2694	-91.34328201516756	-91.34328201516756	10	37037.04
7145000	313.103	-91.90141041442884	-91.90141041442884	10	34482.76
7146000	313.3988	-91.55265856418302	-91.55265856418302	10	37037.04
7147000	313.1821	-91.11915768486836	-91.11915768486836	10	32258.06
7148000	313.316	-91.70166644629396	-91.70166644629396	10	34482.76
7149000	313.3227	-92.05544038859163	-92.05544038859163	10	34482.76
7150000	311.7897	-90.97214883592979	-90.97214883592979	10	35714.29
7151000	313.4585	-91.14135533787893	-91.14135533787893	10	35714.29
7152000	313.2383	-90.01306876828792	-90.01306876828792	10	37037.04
7153000	312.575	-90.21281005584214	-90.21281005584214	10	37037.04
7154000	313.3934	-90.42034919750076	-90.42034919750076	10	34482.76
7155000	313.0061	-89.8884201956494	-89.8884201956494	10	33333.33
7156000	313.1202	-90.66064040207137	-90.66064040207137	10	37037.04
7157000	313.3543	-90.95903988097439	-90.95903988097439	10	37037.04
7158000	313.206	-90.84103887877166	-90.84103887877166	10	34482.76
7159000	312.6036	-91.9550324842029	-91.9550324842029	10	37037.04
7160000	313.1565	-92.18551557740503	-92.18551557740503	10	35714.29
7161000	313.3216	-92.31978609053934	-92.31978609053934	10	37037.04
7162000	312.7512	-94.58071621265343	-94.58071621265343	10	32258.06
7163000	312.8291	-95.62529215051019	-95.62529215051019	10	34482.76
7164000	312.9128	-97.3487449659276	-97.3487449659276	10	35714.29
7165000	312.9309	-98.28233112520877	-98.28233112520877	10	35714.29
7166000	313.0094	-96.62198803680224	-96.62198803680224	10	33333.33
7167000	312.8223	-97.87497623045303	-97.87497623045303	10	35714.29
7168000	313.2149	-98.11074486361593	-98.11074486361593	10	33333.33
7169000	311.3414	-98.1271428112204	-98.1271428112204	10	35714.29
7170000	310.3794	-96.94565814829241	-96.94565814829241	10	32258.06
7171000	313.4584	-95.10649032521985	-95.10649032521985	10	37037.04
7172000	312.0252	-94.94572052542506	-94.94572052542506	10	35714.29
7173000	313.4386	-93.54073149682725	-93.54073149682725	10	37037.04
7174000	312.5102	-92.63674663743322	-92.63674663743322	10	35714.29
7175000	313.1912	-92.67846223608983	-92.67846223608983	10	35714.29
7176000	312.1601	-94.35051565365063	-94.35051565365063	10	37037.04
7177000	313.3829	-93.31506584018723	-93.31506584018723	10	37037.04
7178000	312.5291	-92.20299501371119	-92.20299501371119	10	31250.0
7179000	313.0043	-93.24558826913922	-93.24558826913922	10	35714.29
7180000	312.8544	-95.01969888652823	-95.01969888652823	10	37037.04
7181000	313.3919	-97.80160083884594	-97.80160083884594	10	32258.06
7182000	313.3831	-96.7551232739959	-96.7551232739959	10	35714.29
7183000	311.0452	-95.0441728901551	-95.0441728901551	10	37037.04
7184000	313.0972	-94.4132634349264	-94.4132634349264	10	37037.04
7185000	313.4925	-93.97029960903376	-93.97029960903376	10	33333.33
7186000	313.2072	-93.19095856734465	-93.19095856734465	10	32258.06
7187000	313.1255	-92.7335955954762	-92.7335955954762	10	34482.76
7188000	313.3607	-92.73623246153825	-92.73623246153825	10	37037.04
7189000	313.0049	-92.88197170306877	-92.88197170306877	10	35714.29
7190000	313.1698	-91.52244924701984	-91.52244924701984	10	33333.33
7191000	312.9693	-90.27362812397466	-90.27362812397466	10	14925.37
7192000	312.9868	-91.11770135528589	-91.11770135528589	10	37037.04
7193000	312.9963	-92.2765948573085	-92.2765948573085	10	35714.29
7194000	312.5954	-90.0540751702568	-90.0540751702568	10	29411.76
7195000	313.4845	-90.11615614704574	-90.11615614704574	10	31250.0
7196000	312.8527	-90.5329232225664	-90.5329232225664	10	33333.33
7197000	312.6702	-91.12230586527075	-91.12230586527075	10	35714.29
7198000	313.1829	-93.0931007922655	-93.0931007922655	10	31250.0
7199000	313.4933	-94.41321438405372	-94.41321438405372	10	32258.06
7200000	313.3163	-93.83938330682146	-93.83938330682146	10	32258.06
7201000	313.4089	-94.83967499366906	-94.83967499366906	10	37037.04
7202000	312.6789	-95.89837443319541	-95.89837443319541	10	34482.76
7203000	312.987	-93.36765401927636	-93.36765401927636	10	34482.76
7204000	313.5007	-93.05652558489899	-93.05652558489899	10	37037.04
7205000	313.4666	-93.52166033051151	-93.52166033051151	10	37037.04
7206000	313.5061	-94.14522690825498	-94.14522690825498	10	35714.29
7207000	313.4243	-96.87028241234358	-96.87028241234358	10	34482.76
7208000	312.4212	-97.30806765111743	-97.30806765111743	10	35714.29
7209000	312.2797	-98.39017917663324	-98.39017917663324	10	37037.04
7210000	311.9304	-98.20406217012999	-98.20406217012999	10	35714.29
7211000	311.6511	-99.18312208724583	-99.18312208724583	10	30303.03
7212000	313.4998	-98.39135708446781	-98.39135708446781	10	34482.76
7213000	313.2689	-96.9466321574181	-96.9466321574181	10	30303.03
7214000	311.7563	-94.70432363883506	-94.70432363883506	10	31250.0
7215000	313.1188	-94.11909876547547	-94.11909876547547	10	34482.76
7216000	313.5089	-93.10717972652296	-93.10717972652296	10	37037.04
7217000	313.5089	-91.29603257162272	-91.29603257162272	10	37037.04
7218000	313.5071	-90.15353725033233	-90.15353725033233	10	33333.33
7219000	313.2951	-91.19726867626936	-91.19726867626936	10	33333.33
7220000	311.3342	-90.88521068023562	-90.88521068023562	10	35714.29
7221000	312.0561	-91.85834882874936	-91.85834882874936	10	37037.04
7222000	311.8329	-90.62077208291896	-90.62077208291896	10	34482.76
7223000	312.016	-90.55020499175734	-90.55020499175734	10	32258.06
7224000	313.2882	-91.37496849877714	-91.37496849877714	10	37037.04
7225000	313.3744	-93.3461942091559	-93.3461942091559	10	30303.03
7226000	313.2255	-92.26386945262578	-92.26386945262578	10	35714.29
7227000	313.2492	-92.14044356078857	-92.14044356078857	10	33333.33
7228000	313.1818	-91.53948809419234	-91.53948809419234	10	34482.76
7229000	313.3233	-90.85178539748314	-90.85178539748314	10	35714.29
7230000	313.244	-91.78435924104028	-91.78435924104028	10	34482.76
7231000	313.4311	-92.13721767754978	-92.13721767754978	10	33333.33
7232000	313.5205	-91.96084816186759	-91.96084816186759	10	34482.76
7233000	313.1451	-93.19939908982771	-93.19939908982771	10	37037.04
7234000	313.3112	-94.00885253231567	-94.00885253231567	10	35714.29
7235000	313.4377	-92.95951214444926	-92.95951214444926	10	34482.76
7236000	312.8807	-92.68256909010334	-92.68256909010334	10	31250.0
7237000	312.7992	-93.46898663591497	-93.46898663591497	10	34482.76
7238000	312.1558	-93.17094971357014	-93.17094971357014	10	35714.29
7239000	312.7903	-93.01920546776121	-93.01920546776121	10	30303.03
7240000	311.2701	-94.0123707022142	-94.0123707022142	10	35714.29
7241000	311.2526	-92.02657680462974	-92.02657680462974	10	37037.04
7242000	313.48	-92.08954480847328	-92.08954480847328	10	37037.04
7243000	313.3869	-94.0957058206812	-94.0957058206812	10	33333.33
7244000	313.4313	-92.81506950258922	-92.81506950258922	10	30303.03
7245000	313.2389	-92.655906203728	-92.655906203728	10	37037.04
7246000	312.8838	-92.77697637443863	-92.77697637443863	10	33333.33
7247000	313.2893	-92.43393724694315	-92.43393724694315	10	34482.76
7248000	312.9221	-91.73931653849912	-91.73931653849912	10	33333.33
7249000	313.491	-93.71537638183324	-93.71537638183324	10	34482.76
7250000	313.0116	-95.95922595256712	-95.95922595256712	10	37037.04
7251000	313.393	-95.44753244679258	-95.44753244679258	10	35714.29
7252000	313.4683	-95.30529522647872	-95.30529522647872	10	33333.33
7253000	313.1143	-93.26736654228642	-93.26736654228642	10	31250.0
7254000	313.2831	-93.84283499762651	-93.84283499762651	10	37037.04
7255000	313.4276	-95.0054930018432	-95.0054930018432	10	31250.0
7256000	311.769	-94.32939090622928	-94.32939090622928	10	31250.0
7257000	313.0899	-93.04049738719223	-93.04049738719223	10	33333.33
7258000	312.9937	-93.93806701751865	-93.93806701751865	10	35714.29
7259000	313.1642	-96.13718340359259	-96.13718340359259	10	34482.76
7260000	313.4461	-94.26907458078107	-94.26907458078107	10	32258.06
7261000	313.3625	-94.99778551517137	-94.99778551517137	10	31250.0
7262000	312.0686	-93.88918638611216	-93.88918638611216	10	35714.29
7263000	313.3271	-93.65951511948847	-93.65951511948847	10	35714.29
7264000	313.2855	-92.74261392532875	-92.74261392532875	10	34482.76
7265000	312.7435	-91.37108199219718	-91.37108199219718	10	37037.04
7266000	312.3839	-92.98201666279641	-92.98201666279641	10	37037.04
7267000	313.3873	-93.6510908829212	-93.6510908829212	10	37037.04
7268000	313.3182	-94.42937333022236	-94.42937333022236	10	35714.29
7269000	313.3512	-95.44414295783024	-95.44414295783024	10	35714.29
7270000	313.4708	-93.85396783102944	-93.85396783102944	10	37037.04
7271000	312.6705	-94.41876094896243	-94.41876094896243	10	37037.04
7272000	313.2635	-94.74589018508752	-94.74589018508752	10	33333.33
7273000	313.3467	-94.0296607470688	-94.0296607470688	10	37037.04
7274000	313.5037	-93.28128632334096	-93.28128632334096	10	35714.29
7275000	312.9915	-93.51221118754998	-93.51221118754998	10	37037.04
7276000	313.451	-95.83060298102197	-95.83060298102197	10	32258.06
7277000	312.914	-94.45730746761477	-94.45730746761477	10	31250.0
7278000	313.3845	-95.38502837535373	-95.38502837535373	10	33333.33
7279000	313.3866	-93.68552645834961	-93.68552645834961	10	37037.04
7280000	313.0639	-91.71229740473345	-91.71229740473345	10	34482.76
7281000	313.1241	-93.10651634518966	-93.10651634518966	10	37037.04
7282000	313.0045	-92.37979943447117	-92.37979943447117	10	37037.04
7283000	313.1181	-92.4931355599778	-92.4931355599778	10	37037.04
7284000	312.4946	-92.44685964145715	-92.44685964145715	10	30303.03
7285000	312.7332	-91.80966303534622	-91.80966303534622	10	33333.33
7286000	312.5723	-93.30464589287605	-93.30464589287605	10	35714.29
7287000	313.4359	-92.47253972058917	-92.47253972058917	10	34482.76
7288000	313.3623	-91.78503445040941	-91.78503445040941	10	37037.04
7289000	313.4927	-92.0202692194795	-92.0202692194795	10	35714.29
7290000	313.1459	-93.76279036068301	-93.76279036068301	10	32258.06
7291000	311.847	-93.82870681837248	-93.82870681837248	10	35714.29
7292000	312.3629	-94.87700197267847	-94.87700197267847	10	37037.04
7293000	313.1985	-94.96980469412483	-94.96980469412483	10	31250.0
7294000	312.9738	-95.86607224129878	-95.86607224129878	10	33333.33
7295000	310.728	-95.5460411386899	-95.5460411386899	10	35714.29
7296000	313.1693	-94.14228031147329	-94.14228031147329	10	34482.76
7297000	313.4398	-93.04023475561794	-93.04023475561794	10	32258.06
7298000	311.1211	-93.11251446304617	-93.11251446304617	10	37037.04
7299000	313.2263	-93.2496130282751	-93.2496130282751	10	37037.04
7300000	313.1784	-95.34983323416702	-95.34983323416702	10	37037.04
7301000	313.0669	-97.46413254760556	-97.46413254760556	10	32258.06
7302000	312.3916	-96.17749424936089	-96.17749424936089	10	37037.04
7303000	313.4423	-96.80332904264532	-96.80332904264532	10	35714.29
7304000	313.3884	-98.49348653890505	-98.49348653890505	10	37037.04
7305000	313.2584	-96.37398984756581	-96.37398984756581	10	33333.33
7306000	313.2338	-96.0694038817227	-96.0694038817227	10	35714.29
7307000	311.6877	-94.32449264475834	-94.32449264475834	10	37037.04
7308000	312.2208	-94.08931195867613	-94.08931195867613	10	37037.04
7309000	313.3714	-94.32335750970263	-94.32335750970263	10	31250.0
7310000	312.9954	-94.50403107055905	-94.50403107055905	10	33333.33
7311000	313.1589	-95.04672964874462	-95.04672964874462	10	30303.03
7312000	311.6114	-94.29327737192448	-94.29327737192448	10	31250.0
7313000	312.5818	-92.9733596105199	-92.9733596105199	10	33333.33
7314000	313.2086	-93.0249345459742	-93.0249345459742	10	37037.04
7315000	313.239	-92.85001362360154	-92.85001362360154	10	37037.04
7316000	312.928	-94.94453273001481	-94.94453273001481	10	37037.04
7317000	313.4532	-93.71585820195804	-93.71585820195804	10	34482.76
7318000	313.049	-94.4668803704242	-94.4668803704242	10	35714.29
7319000	313.2333	-92.83963018121452	-92.83963018121452	10	34482.76
7320000	312.4387	-93.0384787312622	-93.0384787312622	10	33333.33
7321000	312.1839	-93.29381639981334	-93.29381639981334	10	32258.06
7322000	312.6976	-93.56075412445198	-93.56075412445198	10	37037.04
7323000	312.7039	-94.56510078504293	-94.56510078504293	10	35714.29
7324000	313.2898	-94.68317759200255	-94.68317759200255	10	37037.04
7325000	312.4755	-95.09289167477672	-95.09289167477672	10	34482.76
7326000	312.9132	-94.4506832876174	-94.4506832876174	10	34482.76
7327000	313.4784	-95.25333115892751	-95.25333115892751	10	34482.76
7328000	312.4007	-96.83582193350179	-96.83582193350179	10	37037.04
7329000	313.3145	-98.09056059930188	-98.09056059930188	10	35714.29
7330000	313.1689	-95.38928204449438	-95.38928204449438	10	33333.33
7331000	313.5145	-97.53845099242889	-97.53845099242889	10	37037.04
7332000	313.145	-99.99532733395567	-99.99532733395567	10	35714.29
7333000	313.1671	-98.06124013554015	-98.06124013554015	10	37037.04
7334000	312.8704	-97.58542106331939	-97.58542106331939	10	34482.76
7335000	312.722	-96.01029556758351	-96.01029556758351	10	35714.29
7336000	313.1655	-95.28642109023203	-95.28642109023203	10	37037.04
7337000	311.7962	-95.35231467095832	-95.35231467095832	10	35714.29
7338000	313.1026	-96.15719143964829	-96.15719143964829	10	34482.76
7339000	313.3203	-98.40357818773418	-98.40357818773418	10	35714.29
7340000	313.3791	-96.04307687778892	-96.04307687778892	10	35714.29
7341000	312.9999	-97.77926931948656	-97.77926931948656	10	37037.04
7342000	312.4935	-100.28012000586072	-100.28012000586072	10	34482.76
7343000	312.5016	-103.58749285505556	-103.58749285505556	10	32258.06
7344000	313.1826	-103.1022445570251	-103.1022445570251	10	34482.76
7345000	312.0625	-100.34432565269512	-100.34432565269512	10	37037.04
7346000	313.474	-95.8346687598549	-95.8346687598549	10	34482.76
7347000	312.1472	-94.63682592622072	-94.63682592622072	10	34482.76
7348000	312.2811	-95.93807588576354	-95.93807588576354	10	37037.04
7349000	313.2097	-95.45126144447939	-95.45126144447939	10	37037.04
7350000	313.4538	-96.16362519538897	-96.16362519538897	10	33333.33
7351000	313.4344	-96.71822412883819	-96.71822412883819	10	35714.29
7352000	312.9146	-94.50113909316497	-94.50113909316497	10	33333.33
7353000	313.4312	-93.7756287820032	-93.7756287820032	10	35714.29
7354000	312.4223	-94.78098248903149	-94.78098248903149	10	33333.33
7355000	310.659	-96.91597477703351	-96.91597477703351	10	34482.76
7356000	313.2162	-97.8223060378027	-97.8223060378027	10	37037.04
7357000	313.4699	-99.22942051128585	-99.22942051128585	10	35714.29
7358000	313.4563	-97.74119372588738	-97.74119372588738	10	33333.33
7359000	313.0773	-97.0510805863788	-97.0510805863788	10	35714.29
7360000	313.484	-96.14502548022061	-96.14502548022061	10	35714.29
7361000	313.1326	-93.7362738790811	-93.7362738790811	10	37037.04
7362000	312.6537	-93.69024950961564	-93.69024950961564	10	32258.06
7363000	313.4147	-93.74959106708253	-93.74959106708253	10	28571.43
7364000	313.5035	-94.31112376092103	-94.31112376092103	10	37037.04
7365000	313.3527	-94.44822637635852	-94.44822637635852	10	35714.29
7366000	312.3561	-92.61871123313696	-92.61871123313696	10	35714.29
7367000	312.8757	-92.62172511872575	-92.62172511872575	10	37037.04
7368000	312.0995	-91.17744859653138	-91.17744859653138	10	35714.29
7369000	312.486	-91.55030167777929	-91.55030167777929	10	37037.04
7370000	313.2527	-90.92744052842743	-90.92744052842743	10	34482.76
7371000	313.2589	-90.5371495126426	-90.5371495126426	10	35714.29
7372000	313.2637	-89.9841615387823	-89.9841615387823	10	33333.33
7373000	313.4426	-91.59835931954264	-91.59835931954264	10	33333.33
7374000	312.2908	-91.22913481337457	-91.22913481337457	10	34482.76
7375000	313.2867	-91.17583293626312	-91.17583293626312	10	37037.04
7376000	312.9538	-90.85016805995623	-90.85016805995623	10	35714.29
7377000	312.7779	-90.76716282704186	-90.76716282704186	10	37037.04
7378000	312.1292	-91.02883519139506	-91.02883519139506	10	35714.29
7379000	313.4181	-90.9988591593168	-90.9988591593168	10	33333.33
7380000	311.6996	-90.9967642799962	-90.9967642799962	10	35714.29
7381000	313.5043	-91.79893857231666	-91.79893857231666	10	33333.33
7382000	313.185	-92.99622835277712	-92.99622835277712	10	37037.04
7383000	313.0781	-93.0206559940957	-93.0206559940957	10	34482.76
7384000	313.238	-93.39289955329764	-93.39289955329764	10	37037.04
7385000	313.2221	-91.47110334760467	-91.47110334760467	10	35714.29
7386000	312.5431	-94.22516667282365	-94.22516667282365	10	33333.33
7387000	312.8711	-93.34446360605526	-93.34446360605526	10	31250.0
7388000	313.1946	-91.30816613917396	-91.30816613917396	10	37037.04
7389000	312.742	-92.1001110163569	-92.1001110163569	10	35714.29
7390000	311.3926	-91.05492561234672	-91.05492561234672	10	37037.04
7391000	312.52	-91.75964902652662	-91.75964902652662	10	29411.76
7392000	312.5927	-90.85163183350811	-90.85163183350811	10	37037.04
7393000	313.425	-90.78624472002643	-90.78624472002643	10	31250.0
7394000	313.3371	-90.20752203988673	-90.20752203988673	10	37037.04
7395000	312.8348	-89.70800009795775	-89.70800009795775	10	34482.76
7396000	312.0506	-90.00780549265973	-90.00780549265973	10	33333.33
7397000	313.3279	-90.82126701851311	-90.82126701851311	10	35714.29
7398000	313.5202	-91.09116408397688	-91.09116408397688	10	37037.04
7399000	313.1999	-90.76477149903272	-90.76477149903272	10	34482.76
7400000	312.3414	-91.35387159361069	-91.35387159361069	10	35714.29
7401000	313.2772	-90.97638889634548	-90.97638889634548	10	35714.29
7402000	313.4045	-91.94853516123237	-91.94853516123237	10	31250.0
7403000	313.3316	-92.5717522449189	-92.5717522449189	10	31250.0
7404000	313.4037	-91.53756252554071	-91.53756252554071	10	32258.06
7405000	313.3053	-92.81666922067677	-92.81666922067677	10	32258.06
7406000	312.9544	-92.24066170003941	-92.24066170003941	10	34482.76
7407000	312.0574	-91.63272493224822	-91.63272493224822	10	35714.29
7408000	312.87	-92.13790259250855	-92.13790259250855	10	35714.29
7409000	311.6446	-90.85789007818214	-90.85789007818214	10	37037.04
7410000	312.7869	-89.99948211895651	-89.99948211895651	10	37037.04
7411000	312.775	-92.15459432067111	-92.15459432067111	10	34482.76
7412000	313.3813	-91.42211309770667	-91.42211309770667	10	30303.03
7413000	313.5164	-92.54194396048774	-92.54194396048774	10	35714.29
7414000	313.2242	-92.60260752717583	-92.60260752717583	10	35714.29
7415000	312.4495	-93.1001423656734	-93.1001423656734	10	34482.76
7416000	311.943	-91.84467111897196	-91.84467111897196	10	34482.76
7417000	308.6242	-90.99378023241404	-90.99378023241404	10	35714.29
7418000	311.6744	-90.35638946005596	-90.35638946005596	10	37037.04
7419000	308.1815	-91.58526973735391	-91.58526973735391	10	30303.03
7420000	311.2892	-91.11207470157962	-91.11207470157962	10	34482.76
7421000	311.9308	-91.67902855472563	-91.67902855472563	10	33333.33
7422000	311.5862	-94.1653654529797	-94.1653654529797	10	37037.04
7423000	311.671	-91.1714949636937	-91.1714949636937	10	37037.04
7424000	312.8847	-90.60964803496614	-90.60964803496614	10	34482.76
7425000	312.5023	-89.88188885340202	-89.88188885340202	10	34482.76
7426000	312.8902	-90.89965890228346	-90.89965890228346	10	35714.29
7427000	313.3563	-90.73086976866522	-90.73086976866522	10	30303.03
7428000	313.1649	-90.69471597593319	-90.69471597593319	10	33333.33
7429000	313.1079	-90.42323103517118	-90.42323103517118	10	37037.04
7430000	313.4467	-91.30398787614334	-91.30398787614334	10	31250.0
7431000	312.845	-90.93114715434773	-90.93114715434773	10	37037.04
7432000	313.4119	-91.99762726663403	-91.99762726663403	10	34482.76
7433000	313.1133	-92.55276882113397	-92.55276882113397	10	37037.04
7434000	313.4428	-95.20523496307997	-95.20523496307997	10	35714.29
7435000	312.9564	-96.36602096064706	-96.36602096064706	10	37037.04
7436000	313.2569	-95.54664723853764	-95.54664723853764	10	33333.33
7437000	312.6037	-94.06369465142147	-94.06369465142147	10	35714.29
7438000	312.4268	-91.69217044879166	-91.69217044879166	10	33333.33
7439000	313.2372	-91.21930172381572	-91.21930172381572	10	34482.76
7440000	313.2053	-92.33755228433625	-92.33755228433625	10	34482.76
7441000	312.1308	-93.07479674086272	-93.07479674086272	10	35714.29
7442000	313.211	-94.86953970503785	-94.86953970503785	10	37037.04
7443000	313.2865	-95.40484517043159	-95.40484517043159	10	37037.04
7444000	313.3674	-94.26140057499833	-94.26140057499833	10	34482.76
7445000	313.1502	-93.22074398627764	-93.22074398627764	10	34482.76
7446000	313.3089	-93.41002460780885	-93.41002460780885	10	35714.29
7447000	313.4467	-94.32527628339848	-94.32527628339848	10	35714.29
7448000	313.3832	-92.46374764061623	-92.46374764061623	10	34482.76
7449000	312.2313	-90.75030353796603	-90.75030353796603	10	35714.29
7450000	313.4478	-91.29412546803823	-91.29412546803823	10	34482.76
7451000	311.8622	-90.21340794170214	-90.21340794170214	10	33333.33
7452000	312.984	-89.32393290831799	-89.32393290831799	10	34482.76
7453000	313.1677	-90.33301278390505	-90.33301278390505	10	37037.04
7454000	313.3972	-91.73987297467423	-91.73987297467423	10	35714.29
7455000	313.4437	-90.99187440804417	-90.99187440804417	10	37037.04
7456000	313.4982	-90.21973714648244	-90.21973714648244	10	35714.29
7457000	312.4664	-92.98471587388754	-92.98471587388754	10	33333.33
7458000	313.5193	-91.71397563386053	-91.71397563386053	10	35714.29
7459000	312.9517	-91.88149308578997	-91.88149308578997	10	35714.29
7460000	313.3695	-91.78420816599012	-91.78420816599012	10	35714.29
7461000	313.2393	-92.24505158660872	-92.24505158660872	10	37037.04
7462000	313.1365	-92.66695209270415	-92.66695209270415	10	35714.29
7463000	313.4227	-93.09997544177057	-93.09997544177057	10	37037.04
7464000	313.0587	-93.79079086702068	-93.79079086702068	10	34482.76
7465000	313.1501	-94.23751736534813	-94.23751736534813	10	32258.06
7466000	313.2681	-94.10762727712292	-94.10762727712292	10	32258.06
7467000	313.0328	-95.75376813125683	-95.75376813125683	10	35714.29
7468000	313.242	-95.29445910351076	-95.29445910351076	10	37037.04
7469000	313.1575	-96.05713318989477	-96.05713318989477	10	28571.43
7470000	313.2582	-95.33195738559618	-95.33195738559618	10	35714.29
7471000	313.0264	-95.73881598504872	-95.73881598504872	10	35714.29
7472000	312.7847	-94.3256093505517	-94.3256093505517	10	37037.04
7473000	313.5059	-94.9193455422772	-94.9193455422772	10	32258.06
7474000	313.3175	-92.99646999195119	-92.99646999195119	10	35714.29
7475000	313.4035	-92.04505419352739	-92.04505419352739	10	37037.04
7476000	313.4493	-90.29377596784288	-90.29377596784288	10	37037.04
7477000	312.6176	-89.7519188811987	-89.7519188811987	10	34482.76
7478000	313.4219	-90.60679952812629	-90.60679952812629	10	37037.04
7479000	313.1759	-91.26638212689352	-91.26638212689352	10	37037.04
7480000	312.6301	-91.23134171999577	-91.23134171999577	10	35714.29
7481000	312.8458	-91.12382827116791	-91.12382827116791	10	33333.33
7482000	312.7334	-91.69812935406063	-91.69812935406063	10	35714.29
7483000	312.4803	-95.1672733811208	-95.1672733811208	10	34482.76
7484000	313.2458	-93.1405187665855	-93.1405187665855	10	35714.29
7485000	312.485	-91.56007213675666	-91.56007213675666	10	34482.76
7486000	311.7495	-91.54650958059563	-91.54650958059563	10	35714.29
7487000	312.1644	-92.79478692804754	-92.79478692804754	10	37037.04
7488000	309.1381	-92.00813784334545	-92.00813784334545	10	34482.76
7489000	312.4525	-92.3842390621369	-92.3842390621369	10	34482.76
7490000	311.8912	-91.63806730414592	-91.63806730414592	10	37037.04
7491000	312.006	-92.16062885647845	-92.16062885647845	10	34482.76
7492000	312.2155	-92.8278924675376	-92.8278924675376	10	34482.76
7493000	313.1439	-91.62180818614272	-91.62180818614272	10	33333.33
7494000	313.4308	-92.14724829420118	-92.14724829420118	10	30303.03
7495000	311.2508	-92.7434002724319	-92.7434002724319	10	33333.33
7496000	313.5008	-92.68054058060444	-92.68054058060444	10	28571.43
7497000	312.8122	-91.72337349229365	-91.72337349229365	10	35714.29
7498000	313.2925	-91.92834220821497	-91.92834220821497	10	31250.0
7499000	313.3412	-90.77184113832517	-90.77184113832517	10	31250.0
7500000	312.9854	-90.29930411707119	-90.29930411707119	10	33333.33
7501000	313.4668	-91.082402521482	-91.082402521482	10	35714.29
7502000	313.4986	-90.53998967262622	-90.53998967262622	10	35714.29
7503000	313.1515	-90.70166738417178	-90.70166738417178	10	37037.04
7504000	312.3851	-89.65556497592017	-89.65556497592017	10	34482.76
7505000	313.2114	-89.67176272217321	-89.67176272217321	10	33333.33
7506000	312.246	-90.53862854995026	-90.53862854995026	10	29411.76
7507000	311.7182	-89.61582723251672	-89.61582723251672	10	35714.29
7508000	311.9491	-89.34795682704589	-89.34795682704589	10	37037.04
7509000	312.632	-90.0379465613047	-90.0379465613047	10	34482.76
7510000	312.7777	-89.59402981550974	-89.59402981550974	10	31250.0
7511000	312.6966	-89.0997658058727	-89.0997658058727	10	34482.76
7512000	312.7015	-90.71455433866043	-90.71455433866043	10	37037.04
7513000	313.4304	-90.51612013074663	-90.51612013074663	10	33333.33
7514000	313.312	-90.55000646838631	-90.55000646838631	10	34482.76
7515000	312.6387	-90.30005954343974	-90.30005954343974	10	31250.0
