State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	a.freq	c.freq	g.freq	t.freq 	KappaR	KappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
540000	-11.5738	270.3287	-68999.77765844055	0.000767408	208.874225	0.31601452843046746	0.18404838027937442	0.18239185937461447	0.3175452319155436	1.795644	1.319111	0.0030611732283928397	0.0030611732283928397	13	13	15440	49	2801.12
545000	-10.0309	212.2771	-69011.38884496575	0.000579803	170.300825	0.3170444591861801	0.18290390045012317	0.18534103296034599	0.31471060740335066	2.349408	0.948953	0.0031194755512389052	0.0031194755512389052	7	8	14635	39	2673.8
550000	-7.8572	201.5252	-69001.7808487137	0.000654454	115.957718	0.31654350213284355	0.1824509987493953	0.1833415539658151	0.317663945151946	2.2288	1.043315	0.0033334161165434364	0.0027788910742837835	7	7	12323	39	2773.16
555000	-16.111	233.5814	-69004.92816040402	0.000734835	322.302567	0.3224588071542951	0.18609747742745683	0.18061715370729417	0.3108265617109538	1.945339	0.906071	0.0038092761333304117	0.0038092761333304117	10	10	15214	49	2641.31
560000	-9.5577	201.7783	-69001.09580706348	0.00074851	158.47077	0.31510924779050226	0.18434796516138183	0.18620097065417354	0.31434181639394243	1.784789	0.541306	0.002563746415772396	0.002563746415772396	7	7	11985	42	2609.6
565000	-8.428	194.2754	-69002.98463630302	0.000672569	130.227137	0.3151583823098601	0.18122185593772627	0.188422781028265	0.3151969807241487	1.850869	0.661937	0.0030624846619698807	0.0030624846619698807	6	7	9819	39	2688.17
570000	-5.4397	194.9661	-69017.53582976788	0.000549802	55.521171	0.31803875261360304	0.1847886487035175	0.18605785288423776	0.3111147457986418	2.022951	1.033595	0.0029671505579978497	0.0029671505579978497	7	7	12520	38	2751.79
575000	-7.9338	227.4113	-69002.60525243692	0.000608587	117.873681	0.321579471964942	0.18130858666776467	0.18546916274255337	0.3116427786247398	2.095349	1.339801	0.0029754453369151795	0.0029754453369151795	9	9	12078	46	2729.26
580000	-11.3361	248.4149	-68999.9219936697	0.000526005	202.93146	0.31455195561474153	0.18242985468909284	0.18811450824236453	0.314903681453801	2.08298	1.157004	0.003676948361274831	0.003676948361274831	11	12	17923	47	2816.9
585000	-10.2838	235.6199	-68996.86359846903	0.000590934	176.623935	0.31520327528509584	0.18315157115245267	0.18572169071425731	0.3159234628481942	1.97389	1.527309	0.0027901507146406344	0.0027901507146406344	10	10	16100	57	2705.63
590000	-11.3251	268.8266	-68989.43649309913	0.000764888	202.655464	0.31735542607311107	0.1850749486041156	0.18743347288095125	0.31013615244182197	2.103737	1.174801	0.0030014839135496605	0.0030014839135496605	12	13	20796	51	2701.24
595000	-10.715	210.9746	-68994.02835847632	0.000799509	187.402277	0.3185405541180215	0.18103020911245196	0.18396864172212798	0.31646059504739854	1.560466	0.760693	0.0033788298930782818	0.0033788298930782818	8	8	13434	46	2696.87
600000	-12.7379	270.6393	-68996.120197821	0.000953809	237.976344	0.3197247886100585	0.18258236522608104	0.18383267633376021	0.31386016983010034	1.928639	0.795522	0.003783459470038543	0.0033338045262654792	11	13	13327	50	2807.41
605000	-11.3179	222.252	-69007.87439120002	0.000704489	202.476296	0.31452634499871407	0.18502695942342381	0.1844056308844239	0.3160410646934383	1.95244	1.851014	0.0032266601256939263	0.0032266601256939263	7	9	11520	43	2729.26
610000	-10.8771	198.6478	-69002.0905383226	0.00071482	191.454877	0.3171654610478045	0.1826504219268494	0.18676735263519895	0.31341676439014715	1.516581	1.414807	0.0033383469850284554	0.0033383469850284554	7	7	11085	43	2770.08
615000	-13.5285	188.8952	-69006.26934028085	0.000712346	257.741405	0.3144425654365958	0.18504115104794464	0.18683357568849124	0.31368270782696817	1.37133	1.086666	0.0035516063140116887	0.0035516063140116887	6	6	10582	38	2733.73
620000	-9.3439	215.4704	-68987.01948331032	0.000556321	153.124494	0.31435192119285793	0.18502589659926894	0.18450524906634946	0.3161169331415235	2.035388	1.221616	0.002974232140994438	0.002974232140994438	8	8	12339	46	2757.86
625000	-11.8652	244.8927	-68994.52561005273	0.00059437	216.157263	0.318066830923027	0.18319685868290958	0.18322938603179567	0.31550692436226785	2.061889	0.978342	0.00320641481966002	0.00320641481966002	8	10	11946	49	2804.26
630000	-10.6602	221.0736	-69006.12993536233	0.000930753	186.032171	0.318458700316537	0.18312095000159956	0.1837299041232741	0.31469044555858927	1.892376	0.768226	0.0033515273587318055	0.0033515273587318055	9	9	11922	41	2832.86
635000	-7.0777	215.989	-68998.92769127263	0.000579661	96.471453	0.31630723008625666	0.18404516016052408	0.1843295117922679	0.3153180979609515	1.43229	0.618489	0.003966948038760844	0.0032796263940657153	8	9	13498	43	2868.62
640000	-10.6836	235.7857	-68998.91004524009	0.000614931	186.617017	0.3161492514350603	0.1835031061567953	0.18612712429422637	0.3142205181139182	1.954726	1.244151	0.0029111837513600756	0.0029111837513600756	9	10	12284	46	2732.24
645000	-12.6069	226.6218	-69001.40617961856	0.000446253	234.69974	0.317859266493481	0.1822360806688316	0.18440341768714266	0.31550123515054473	1.5671	0.734413	0.002804450412364135	0.002804450412364135	8	9	13606	44	2699.78
650000	-7.8169	205.3631	-69008.63022773864	0.000622647	114.950127	0.31659487895845273	0.18390976781292112	0.18776255388231045	0.31173279934631565	1.98088	0.777741	0.003069050431044845	0.003069050431044845	8	8	13695	44	2823.26
655000	-7.6922	204.8647	-69003.6074531862	0.000803425	111.833197	0.3168884351618412	0.18355995913053352	0.18570654498213046	0.3138450607254948	2.133728	1.172229	0.004746859465250989	0.004746859465250989	8	8	14384	45	2756.34
660000	-9.6886	217.9962	-69003.98735144822	0.001086164	161.74223	0.31548228077492363	0.18078650638152208	0.189547562706171	0.31418365013738325	1.928357	1.091116	0.0038282948962684127	0.0038282948962684127	9	9	13393	46	2727.77
665000	-10.2969	223.2948	-69006.79332873638	0.000470178	176.950445	0.31672317197480193	0.18324238647495159	0.18541267692266017	0.31462176462758623	1.767892	1.208492	0.003927959564306662	0.003927959564306662	9	9	13540	44	2628.81
670000	-10.1813	213.4854	-69013.08890730457	0.000677762	174.061778	0.31835270384287123	0.18217255218342382	0.18586137994253618	0.31361336403116874	1.628701	1.584791	0.002985966393993402	0.002985966393993402	8	8	13428	43	2673.8
675000	-9.8523	205.5072	-69003.88312925027	0.000517162	165.836851	0.3186813349246617	0.1820142585855731	0.18602026294837756	0.31328414354138756	2.341281	0.866649	0.0025697767816232403	0.0025697767816232403	7	7	9864	42	2676.66
680000	-12.1229	261.0117	-69012.89595813671	0.00061484	222.60022	0.31944354019234356	0.1847052879463717	0.1795390857685184	0.31631208609276623	2.109689	0.99178	0.003165627854798834	0.002930783163168847	11	12	12465	52	2840.91
685000	-9.7017	215.3445	-69007.69375779753	0.000613212	162.071258	0.3178953469644803	0.18143167553091843	0.1833606010578435	0.3173123764467578	1.513787	0.867596	0.00306619772603547	0.00306619772603547	8	8	14897	43	2757.86
690000	-16.7735	238.881	-69014.96063859813	0.000598282	338.866759	0.3195510411944384	0.18133980937366512	0.1875885720233616	0.311520577408535	2.024727	0.831992	0.0033089144960788378	0.0033089144960788378	10	10	16499	45	2733.73
695000	-10.9319	220.0168	-69011.52166746109	0.000665365	192.826111	0.31641620058209174	0.18147077956193233	0.1855333916123352	0.3165796282436408	1.831247	0.899579	0.003110280228809238	0.003110280228809238	8	9	17072	43	2615.06
700000	-8.1671	223.8261	-69009.11568448576	0.00086054	123.705757	0.3164686041307844	0.1808511042632121	0.18801754130056655	0.3146627503054369	1.791191	1.303566	0.0050154374765516724	0.0050154374765516724	9	10	18479	41	2763.96
705000	-11.2579	185.6367	-69004.93792832477	0.000609794	200.975908	0.3162533195201236	0.1848724791502267	0.184295566707035	0.31457863462261476	2.321543	0.822062	0.0032454507289387483	0.0032454507289387483	6	6	11390	38	2610.97
710000	-9.3031	210.7515	-68999.16760727856	0.000667819	152.104434	0.3139083582188511	0.18557893826754093	0.18576645595995048	0.31474624755365754	1.814603	0.78046	0.003325941985923706	0.003325941985923706	8	8	14318	44	2768.55
715000	-10.1384	215.4915	-68998.34584613152	0.000522689	172.987877	0.31324549768546234	0.18240612578747417	0.18581157268518791	0.3185368038418757	2.004431	1.317469	0.0033085440270739785	0.0033085440270739785	8	8	11660	45	2805.84
720000	-12.3456	240.9819	-69008.62150191481	0.000423819	228.168517	0.31688614546385785	0.18441132081676612	0.1858976518706808	0.3128048818486953	1.628284	0.876577	0.0025581452440565887	0.0025581452440565887	9	10	14483	42	2760.91
725000	-15.1294	255.6619	-68993.1369258127	0.000569899	297.763675	0.3164860410184555	0.18488202224943226	0.1836729819787497	0.3149589547533626	2.108206	0.907149	0.003221579702455286	0.003221579702455286	10	11	9021	47	2773.16
730000	-13.8343	240.5289	-69011.19297848496	0.000535536	265.385272	0.31495086924917903	0.1842520489602825	0.18393687051303206	0.3168602112775064	2.432763	0.808396	0.003768564279381442	0.003768564279381442	10	10	13629	44	2757.86
735000	-14.4026	257.5177	-68988.35182480248	0.000634888	279.592534	0.3164650161904632	0.184992712816086	0.1855283813168626	0.31301388967658816	2.811899	1.02401	0.0030251438106339394	0.0030251438106339394	9	11	12688	45	2680.97
740000	-8.9215	227.3893	-69009.81890342043	0.000654288	142.564861	0.31464644420236054	0.18421801982985392	0.18446909173473852	0.31666644423304713	1.985296	1.07918	0.0033116011494127512	0.0033116011494127512	8	9	16138	41	2771.62
745000	-15.5095	266.8367	-69003.52432069805	0.001188517	307.265865	0.31530540784529054	0.18549180556738606	0.18370655158694793	0.3154962350003755	1.909327	0.877926	0.005695246696717113	0.005695246696717113	11	13	14456	48	2788.62
750000	-10.3799	223.1967	-69010.41167185857	0.000604941	179.025458	0.3182783175089072	0.18467676697315452	0.1836524166041835	0.31339249891375465	1.558883	0.907419	0.0028297238364342974	0.0028297238364342974	7	9	12355	42	2742.73
755000	-8.7808	218.4625	-68993.94072988146	0.000419945	139.048216	0.3170218500031568	0.1833171422262404	0.18589482899163864	0.31376617877896423	1.940392	0.613687	0.0027538893680557506	0.0027538893680557506	7	8	9188	43	2726.28
760000	-14.9131	214.8587	-69019.17240708701	0.000733526	292.355445	0.3158150213995872	0.18261211549943224	0.1838265639105267	0.3177462991904538	2.1462	1.305341	0.00304020705141533	0.0030055814747833773	7	8	12239	45	2753.3
765000	-8.0222	188.6951	-68993.10426561261	0.000520426	120.083075	0.315243278083787	0.18314777064481136	0.1862672983871752	0.31534165288422644	2.078045	0.8187	0.0033329547912931546	0.0033329547912931546	6	6	10610	40	2733.73
770000	-9.0051	192.5685	-69014.37883637327	0.00087411	144.65523	0.3142168551816828	0.18151183456519943	0.1856738264960017	0.31859748375711605	1.683295	1.204368	0.0031163594723143165	0.0031163594723143165	6	7	12865	38	2729.26
775000	-8.8266	219.3502	-68999.79180336521	0.000830069	140.193633	0.3151045316405049	0.18421034408789896	0.1846909156234866	0.31599420864810956	2.129561	0.79266	0.003400057952184031	0.003400057952184031	9	9	10405	46	2790.18
780000	-8.2517	200.7209	-69006.02380038964	0.001218315	125.821681	0.31794512108021494	0.17906487802592455	0.18413825491689076	0.31885174597696986	1.816082	1.103692	0.0033513798533965993	0.0033513798533965993	8	8	13652	45	2745.74
785000	-9.8439	229.0462	-68996.25322026738	0.000598058	165.626478	0.3143553566700694	0.18132987396219807	0.18652739838347793	0.3177873709842546	2.013113	1.104124	0.0030671640397246674	0.0030671640397246674	10	10	16464	45	2696.87
790000	-10.151	220.0568	-69006.42330446313	0.000565857	173.302282	0.3148380567466725	0.18148852612101476	0.18568522335112697	0.3179881937811859	1.662834	1.035921	0.003376912978175067	0.003376912978175067	8	9	12965	43	2759.38
795000	-9.123	182.1237	-69009.7031772586	0.000842929	147.602737	0.3140658150952495	0.18489100541881695	0.18222175791161035	0.31882142157432325	2.200065	0.645185	0.003191338668834304	0.003191338668834304	6	6	8766	41	2745.74
800000	-10.5397	221.2043	-68992.71566749475	0.000705427	183.019923	0.31907426108435777	0.18350998358419307	0.1839392391355576	0.3134765161958917	1.888246	0.907752	0.003100980087876275	0.003100980087876275	9	9	12206	47	2791.74
805000	-12.3703	235.1547	-69020.2663270703	0.000754917	228.784954	0.31772938271986717	0.18621951119472394	0.1829422016768687	0.31310890440854033	2.053469	0.785836	0.0029992795719381645	0.0029992795719381645	9	10	15557	46	2802.69
810000	-14.8872	236.4597	-68990.69872272061	0.000744079	291.707528	0.31606917242859	0.18145994421631428	0.18729685812176483	0.3151740252333309	1.731577	0.600878	0.0030134117929191033	0.0030134117929191033	10	10	14121	46	2805.84
815000	-10.7275	200.3682	-69008.44488083938	0.000719607	187.715504	0.3160407890791718	0.18282454463906836	0.18735894476689738	0.3137757215148625	1.627745	1.108786	0.002941535120419535	0.002941535120419535	7	7	13037	39	2774.69
820000	-11.0216	245.315	-68998.22320794687	0.000635914	195.066927	0.31748746096462976	0.18130511967456578	0.18446325568725958	0.3167441636735449	1.804632	0.851193	0.003582465309558012	0.002635123543558859	10	11	15909	45	2715.92
825000	-11.7957	197.6073	-68998.96376734847	0.000829524	214.421682	0.3151748043046912	0.18256694663503253	0.18858813710033018	0.3136701119599461	1.840276	0.811685	0.0032468840319114208	0.0032468840319114208	7	7	10183	42	2760.91
830000	-10.2799	199.1554	-69004.42605864696	0.000462429	176.524416	0.31644768689741753	0.18523957193824914	0.18496540123291386	0.3133473399314194	2.594366	0.811257	0.003258432302931556	0.003258432302931556	6	7	10579	40	2759.38
835000	-11.3692	223.7955	-69001.27696020716	0.000835081	203.758102	0.31874057453055554	0.18217242405710266	0.1862045310225249	0.312882470389817	1.451945	0.852132	0.00311302401603813	0.00311302401603813	9	9	13162	44	2756.34
840000	-14.0421	241.2062	-68997.0796496117	0.000580632	270.581244	0.3136107270755613	0.18287474042425989	0.1873753951667814	0.31613913733339744	2.272701	1.008428	0.0028717076235437195	0.0028717076235437195	10	10	11741	45	2742.73
845000	-11.5471	225.8155	-69004.19080570883	0.000790606	208.205426	0.31912318268360257	0.18648523117036866	0.18528689525860298	0.3091046908874258	1.792928	0.960546	0.003047544543090538	0.003047544543090538	9	9	14687	47	2695.42
850000	-10.8076	208.878	-68993.54949438712	0.000996625	189.718196	0.3192277230553194	0.1807619137402148	0.18433843483024467	0.3156719283742211	1.880688	0.90498	0.0027188802321129646	0.0027188802321129646	8	8	11804	45	2763.96
855000	-14.8626	226.8796	-68999.90287681084	0.000720827	291.093713	0.31470727541140653	0.18342316395604388	0.18615889815468034	0.31571066247786916	1.506122	0.646886	0.003096950309084597	0.0025618445348291868	8	9	11498	42	2651.11
860000	-11.5299	219.2387	-69007.11821905489	0.000722675	207.774379	0.3175435672893031	0.18403796838813963	0.1823951401336419	0.3160233241889153	2.136499	0.759331	0.0029519578150147387	0.0029519578150147387	9	9	13496	45	2616.43
865000	-6.0982	193.583	-69006.03609348746	0.000784409	71.984011	0.3143691980233556	0.1801994034531739	0.18557484133789198	0.31985655718557854	1.775109	0.971011	0.003011868122949713	0.003011868122949713	6	7	11814	39	2578.65
870000	-11.0876	257.823	-68996.03369883068	0.000929139	196.718659	0.31976239608438894	0.181960118409183	0.18368865451865005	0.3145888309877782	1.82987	0.980111	0.003632433536666132	0.0034978574315872755	11	12	16572	50	2853.88
875000	-14.8139	257.6165	-69007.09556373343	0.000939258	289.875621	0.3206137616862266	0.18225084369849828	0.1839954786299496	0.31313991598532565	2.046347	0.931388	0.0025826064380549997	0.0025826064380549997	10	12	13148	46	2802.69
880000	-9.0634	187.3959	-69006.50588245671	0.000430371	146.111939	0.3123185050045077	0.18600072370409054	0.18454726099866894	0.3171335102927328	2.219633	1.416112	0.003013420602491536	0.003013420602491536	6	6	10186	38	2865.33
885000	-18.2617	252.7534	-69005.76123316796	0.000757077	376.070982	0.3169255071069703	0.1806859371334614	0.18661689642479337	0.3157716593347749	1.578558	1.177306	0.003813531323660034	0.003813531323660034	10	11	7325	40	2797.99
890000	-9.8993	203.7058	-68998.0207136423	0.000718676	167.009398	0.3159288656247382	0.1863402357623119	0.18123823441603526	0.3164926641969144	2.131842	0.919924	0.0030918282968520304	0.0030918282968520304	7	7	10624	43	2802.69
895000	-11.7919	245.4136	-69005.70105962102	0.000636199	214.324849	0.31684752632886765	0.18230625726562777	0.18813451413546234	0.3127117022700424	2.042829	0.752355	0.0025934868164843175	0.0025934868164843175	11	11	16304	47	2805.84
900000	-11.9127	202.1233	-69009.6751211967	0.000768929	217.345698	0.3185654951086923	0.18241642716115955	0.18490578733675603	0.31411229039339206	2.071178	1.115722	0.0032664853696348253	0.0032664853696348253	7	7	12649	39	2823.26
905000	-11.8911	189.367	-69002.8602819935	0.000751415	216.806539	0.31982357754943336	0.18336158015433407	0.18336951312798375	0.31344532916824874	1.937326	0.867682	0.003091377701231764	0.003091377701231764	6	6	10158	42	2754.82
910000	-10.1615	256.8822	-68991.50104922774	0.000671743	173.565756	0.3185185370255183	0.18171101877462773	0.18503458613345877	0.31473585806639504	1.775077	1.125003	0.0031920801671025396	0.0031920801671025396	10	12	15119	49	2753.3
915000	-16.0925	226.6782	-69012.13053706095	0.000774089	321.840077	0.319662579756889	0.17999692038851597	0.18885129094726383	0.31148920890733134	1.64312	0.534296	0.0027615648194636044	0.0027615648194636044	8	9	14782	42	2689.62
920000	-13.6072	249.7773	-69006.96606717841	0.000643425	259.707027	0.3180710152298219	0.1817711190498627	0.18504847181603798	0.31510939390427734	1.691773	1.011043	0.0035273564207026886	0.0035273564207026886	10	11	13150	44	2717.39
925000	-8.8396	217.3361	-69000.55695355457	0.000883021	140.517807	0.31249275279875605	0.18505050935940925	0.18808289852726368	0.314373839314571	2.568278	1.026456	0.0028900470247308786	0.0028900470247308786	9	9	11012	48	2669.51
930000	-6.8514	193.9137	-69008.44861901556	0.000614089	90.814199	0.3142174135666752	0.18120280528990818	0.18310866163759795	0.3214711195058188	2.145516	0.902612	0.0032306863817678647	0.0032306863817678647	6	7	11384	37	2853.88
935000	-10.6667	238.5289	-68997.84463849332	0.001144253	186.195623	0.315906559423618	0.18281458689202987	0.18444359190691767	0.3168352617774346	1.582627	0.998861	0.0029656768847523803	0.0029656768847523803	9	11	15591	46	2985.07
940000	-9.2448	229.2578	-68997.40015698424	0.000659227	150.648746	0.3143404580844748	0.18179038421856372	0.1877350637646226	0.31613409393233893	1.79211	1.285483	0.0038151852085044707	0.0038151852085044707	10	10	11986	49	2906.98
945000	-9.1021	240.8801	-69000.51756170673	0.000895689	147.081573	0.31428624097658403	0.18282931715649553	0.1842310325403735	0.3186534093265469	1.910163	1.268457	0.004096360721939445	0.0037720513567189363	10	11	17412	46	2906.98
950000	-9.9191	226.67	-69011.46516606669	0.000456444	167.506469	0.3103387104668639	0.1890514815322654	0.1847927400868075	0.3158170679140631	1.446007	0.821147	0.0032316392612872476	0.0032316392612872476	9	9	12630	43	2910.36
955000	-12.3532	215.5809	-69003.39908071957	0.000617804	228.356958	0.3148503979239211	0.1813854140451875	0.18579662392147003	0.31796756410942145	2.189689	0.73937	0.0031050532896845008	0.0031050532896845008	8	8	16289	41	2816.9
960000	-12.684	210.6328	-69008.06566734354	0.000801455	236.628341	0.31521753377199585	0.1836749980990498	0.18471460666172965	0.3163928614672246	1.891133	0.673406	0.0028193771913092706	0.0028193771913092706	6	8	9841	37	2972.65
965000	-7.8883	225.5954	-69017.10084957212	0.000441287	116.736669	0.31521449258246825	0.18387097818415613	0.18431906421270633	0.3165954650206693	3.055504	0.911378	0.0033348756324793356	0.0033348756324793356	9	9	13861	39	3019.32
970000	-14.4326	269.0076	-69002.0026302155	0.000567608	280.342894	0.3156947383840379	0.18270496256474925	0.18543757499357003	0.3161627240576429	1.82902	1.144865	0.003363019054536723	0.003363019054536723	11	13	15466	47	3065.6
975000	-10.3379	190.3441	-69013.95477965845	0.000582929	177.976065	0.3137843314781116	0.18174475846275714	0.18786842788263425	0.31660248217649695	2.003382	0.965105	0.0029404184439808475	0.0029404184439808475	6	6	12738	36	2958.58
980000	-14.9831	203.6638	-69025.46475234098	0.000504071	294.10596	0.31680931842689003	0.1870001011164577	0.18626900251553713	0.309921577941115	1.967397	0.875613	0.0028001028153453677	0.0028001028153453677	7	7	9744	37	3004.81
985000	-11.5495	214.1966	-69004.38924194385	0.000601905	208.265121	0.3142774783202087	0.18552621996346086	0.18585930454648822	0.31433699716984237	2.296967	1.150653	0.0030726294538489184	0.0030726294538489184	8	8	16413	42	2893.52
990000	-15.5717	242.1382	-68994.78516148486	0.000646699	308.82076	0.3174544139167	0.18176661460182492	0.1851245345983747	0.3156544368831006	1.987435	0.923831	0.004776659035418771	0.004776659035418771	10	11	18526	45	2941.18
995000	-13.3736	272.7584	-68997.32380400386	0.000730038	253.868335	0.3163023472681434	0.18417873190655273	0.1842265143362687	0.3152924064890353	2.271226	1.052987	0.002748772256708193	0.002748772256708193	12	13	10993	44	2990.43
