State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	Kappa	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
780000	-6.403	114.2129	-4004.5797016827673	0.02254193	79.602588	2.745167	0.06163880825044762	0.04890529913656406	9	16	675	17	31250.0
781000	-4.1073	82.6128	-4004.145511501857	0.01907001	22.211295	2.198826	0.07691534260402498	0.04115849581228354	6	11	824	19	35714.29
782000	-4.0917	79.2605	-4007.6496660668454	0.02895073	21.820664	2.561111	0.08718862262305321	0.03734879232708536	5	12	535	16	37037.04
783000	-3.5428	42.5461	-4007.3630241604315	0.01649304	8.096875	2.555571	0.05574074485796972	0.05574074485796972	4	4	741	16	28571.43
784000	-4.5239	45.5055	-3999.636497215008	0.01384406	32.626641	2.134996	0.04283215579410246	0.04283215579410246	4	4	803	19	31250.0
785000	-4.0085	35.5702	-4002.363812931148	0.01767857	19.74154	2.849652	0.03485254038234738	0.03485254038234738	2	2	571	15	27777.78
786000	-4.1993	57.1373	-4005.1775043734947	0.0436035	24.511536	3.485607	0.07691417005435758	0.04228646868262289	6	7	535	16	30303.03
787000	-3.9588	52.2577	-4002.4280416098236	0.039498	18.497056	2.069627	0.15629108313625806	0.043150181129042425	4	7	679	17	37037.04
788000	-4.5024	42.2503	-4001.5035142434417	0.02856668	32.08933	2.842343	0.07256859508471615	0.07256859508471615	4	4	680	17	34482.76
789000	-4.9909	64.4778	-3998.479135806455	0.03059395	44.299741	2.569583	0.05679910805199476	0.05679910805199476	6	7	828	18	31250.0
790000	-4.9389	86.3616	-4005.356582653886	0.01699089	43.000432	2.518835	0.052227672710505484	0.03804557072876454	6	10	943	25	30303.03
791000	-4.2177	52.0935	-4000.982755661082	0.02181444	24.970277	2.406573	0.0438518707912237	0.0438518707912237	5	5	785	23	30303.03
792000	-4.2655	67.8628	-4002.9856561898423	0.02786784	26.16455	2.239331	0.04113003004848868	0.04113003004848868	3	8	663	18	30303.03
793000	-4.7424	71.085	-4000.8432580085573	0.01313819	38.0891	2.558806	0.049816296043754205	0.047203032817862846	6	9	681	17	29411.76
794000	-4.3531	58.1895	-4002.0427413111584	0.02498793	28.354956	2.118976	0.04086477394741544	0.04086477394741544	5	6	650	18	32258.06
795000	-5.3886	91.4642	-4000.7020190330977	0.02940248	54.243003	2.440509	0.06709198069853982	0.043010466374828214	6	12	912	22	28571.43
796000	-6.0928	108.2661	-4001.4366700158034	0.01014527	71.848065	2.653426	0.04992704027665659	0.04002631698298022	8	12	882	24	33333.33
797000	-3.8232	49.4617	-3999.572241548284	0.02416071	15.10864	2.875812	0.038050211392737614	0.038050211392737614	4	5	793	21	29411.76
798000	-5.1872	76.8068	-4000.9823480902987	0.02308357	49.209164	2.692786	0.04617417046962908	0.04391712871922903	9	9	795	21	29411.76
799000	-5.8863	74.2678	-4003.1616414058103	0.01831496	66.685542	2.029526	0.03959258952366077	0.03959258952366077	4	8	660	19	28571.43
800000	-6.1221	99.3823	-4003.894771251402	0.01771093	72.579693	2.221165	0.047279946631878046	0.03956230706591518	5	12	779	20	28571.43
801000	-5.6139	111.5735	-4005.715596714275	0.02414073	59.875033	2.232147	0.08917968974636209	0.08917968974636209	9	16	970	20	29411.76
802000	-4.8792	99.8613	-4002.2500265614644	0.0400013	41.507498	1.990445	0.06334136667815268	0.04577314226758446	7	15	684	17	31250.0
803000	-5.4901	94.4572	-4001.7175713224683	0.02411538	56.781541	2.431403	0.06308787760828338	0.0521404088496027	7	12	828	19	31250.0
804000	-4.1175	55.7828	-4001.4901285753567	0.02764989	22.464909	2.327075	0.07740275094071815	0.06463564595816149	6	6	803	20	34482.76
805000	-4.4515	94.4497	-4003.2966030753596	0.0378562	30.814485	2.197106	0.12047133088569709	0.04524322714953413	7	14	686	17	33333.33
806000	-4.7505	72.7403	-4004.948281611712	0.01700686	38.290212	1.68243	0.08161938910492737	0.0435894835918193	5	9	544	15	40000.0
807000	-4.3574	53.1188	-4000.067378284058	0.02604191	28.463194	2.804383	0.11539903807152113	0.04168824229639902	3	7	540	16	38461.54
808000	-4.0972	64.1452	-4003.3007685755097	0.02262295	21.957017	2.124215	0.04664657201911153	0.03984620234954475	5	7	723	17	34482.76
809000	-4.7753	92.9964	-4003.3327792615373	0.01757641	38.911591	2.048686	0.0536680029979162	0.04715757361511612	7	11	1112	21	34482.76
810000	-5.637	100.9287	-4004.5549151861337	0.02118472	60.452131	2.048686	0.06913743085255789	0.04504865093919287	3	13	540	16	33333.33
811000	-4.2414	79.7309	-4001.7316991363123	0.01923215	25.56361	2.374238	0.04132362235840105	0.04132362235840105	7	9	933	20	31250.0
812000	-3.6046	32.2899	-4003.1910424367807	0.0348323	9.643433	1.904222	0.040977418167084625	0.040977418167084625	2	2	540	16	30303.03
813000	-4.2519	49.4621	-4004.7929505026577	0.0444082	25.824378	2.293629	0.039314671196466255	0.039314671196466255	3	5	659	19	29411.76
814000	-4.1374	39.9435	-4002.5637505309696	0.0468604	22.963731	2.043704	0.041785849754826694	0.041785849754826694	4	4	592	22	28571.43
815000	-4.2661	71.6262	-4008.4612677904497	0.02656109	26.181097	2.742427	0.04090862071368007	0.03592664104270669	3	8	535	16	32258.06
816000	-5.3323	54.7274	-4001.1522630467102	0.02082559	52.836238	2.123044	0.04286614479016593	0.04286614479016593	2	6	535	16	27777.78
817000	-3.7379	32.7664	-4004.919959183372	0.0404691	12.975083	2.362037	0.04217813736057778	0.04217813736057778	2	2	538	16	31250.0
818000	-5.5647	80.898	-4005.2478808288934	0.01174468	58.645807	2.558977	0.04265916113666297	0.038736522508676194	6	9	661	19	28571.43
819000	-5.3214	66.6403	-4007.1779484471494	0.02541338	52.56293	3.123093	0.06405579597305669	0.06405579597305669	5	8	890	19	33333.33
820000	-5.437	53.5049	-4001.6584643540173	0.0234163	55.451988	2.509675	0.037123571835466315	0.037123571835466315	3	5	687	17	30303.03
821000	-3.5631	32.6023	-4005.468461645879	0.02138037	8.605643	2.539951	0.04737659273824944	0.04737659273824944	2	2	540	15	25641.03
822000	-4.3972	82.1154	-3997.643092143796	0.02390124	29.456971	2.568111	0.050684869767041604	0.04934969802592242	6	10	681	17	32258.06
823000	-3.5608	41.454	-4009.450555691047	0.0446434	8.547672	2.231111	0.04225709002017155	0.04225709002017155	3	4	738	16	29411.76
824000	-3.4065	29.4881	-4002.8053724029824	0.046278	4.690368	2.372891	0.05090068280067281	0.05090068280067281	2	2	540	16	27777.78
825000	-5.085	36.4533	-4001.5814162248453	0.02037724	46.653722	2.43637	0.03849339683994386	0.03849339683994386	3	3	539	16	28571.43
826000	-4.4431	40.2169	-4000.8118239575147	0.01902477	30.604865	2.624714	0.040656287073077516	0.040656287073077516	3	3	688	18	30303.03
827000	-3.5684	29.5236	-4000.630785351108	0.0499502	8.738319	2.64514	0.040611133609361846	0.040611133609361846	2	2	471	16	27027.03
828000	-4.7422	53.0876	-4007.3744133229147	0.03100375	38.082473	1.90831	0.042305240567189664	0.042305240567189664	5	5	719	16	30303.03
829000	-3.5182	38.2277	-4005.2871438006696	0.02911855	7.48222	1.929325	0.04338080459502916	0.04338080459502916	2	3	542	16	30303.03
830000	-4.1405	40.9853	-4000.879667714199	0.01779232	23.040672	2.257322	0.037242285489932955	0.037242285489932955	2	3	539	16	29411.76
831000	-3.7927	32.397	-4008.1655431296313	0.02343334	14.344428	2.170797	0.04269114357281515	0.04269114357281515	2	2	542	16	28571.43
832000	-4.0052	52.5088	-4003.00252257459	0.01952779	19.65883	2.876936	0.046617836427207814	0.04348440867982444	4	5	814	19	29411.76
833000	-4.8036	79.6423	-4006.5783815462746	0.01592089	39.61754	1.72839	0.03796541856155084	0.03796541856155084	5	9	671	19	28571.43
834000	-4.1716	67.2496	-4005.8820725237265	0.02426087	23.818972	2.164604	0.06948237835882179	0.06948237835882179	5	8	820	18	28571.43
835000	-3.5132	32.457	-4004.460306357008	0.02393741	7.358744	2.190908	0.04053025942517521	0.04053025942517521	2	2	540	16	30303.03
836000	-3.5795	31.9206	-4010.6139654462286	0.02248723	9.016314	2.58807	0.038510899380347775	0.038510899380347775	2	2	541	15	27777.78
837000	-3.57	31.744	-4007.6682407437534	0.0727633	8.778196	2.276057	0.2129830011874846	0.03835150509349048	2	4	537	16	30303.03
838000	-3.9307	58.8685	-4004.8015361548223	0.0383586	17.795102	2.686598	0.0717924611653844	0.05758733589628022	6	7	549	19	33333.33
839000	-4.2394	59.9538	-4005.2551087109473	0.01998151	25.513064	2.82129	0.04703474680379588	0.04703474680379588	4	6	684	17	31250.0
840000	-3.9926	39.8422	-4005.01683261058	0.01999795	19.343197	2.860385	0.04204534647078103	0.04204534647078103	2	3	540	16	26315.79
841000	-3.7468	32.2028	-4005.8626122269216	0.0338004	13.197424	3.040165	0.0405009977566101	0.0405009977566101	2	2	537	16	27777.78
842000	-4.5972	62.5919	-4001.2644322856086	0.02092199	34.457906	2.587056	0.03735467503577054	0.03735467503577054	5	6	747	23	27777.78
843000	-4.2349	54.7558	-4001.071502567185	0.01973127	25.399785	2.338614	0.038675904587098	0.038675904587098	4	5	609	22	27777.78
844000	-3.5734	44.8575	-3999.5898579846953	0.02324799	8.864053	2.429792	0.051461687286957825	0.04151332813532998	4	4	537	16	31250.0
845000	-3.9329	39.2299	-4000.474816617174	0.02434063	17.851337	2.097417	0.04330679094880548	0.04330679094880548	3	3	684	17	28571.43
846000	-4.1581	45.9273	-4001.6883274658303	0.01576019	23.481066	1.975865	0.04264401545245533	0.04264401545245533	3	4	540	16	25000.0
847000	-5.3667	54.5675	-4002.255712508406	0.01348183	53.695642	2.427606	0.034189793525925785	0.034189793525925785	3	5	667	18	32258.06
848000	-3.836	34.6228	-4004.5036290277667	0.0172538	15.427137	2.308074	0.047578152564087456	0.047578152564087456	2	2	537	16	27027.03
849000	-4.528	36.281	-4008.6985578031454	0.0548794	32.727994	2.286754	0.030710836347361426	0.030710836347361426	3	3	685	18	29411.76
850000	-3.7001	33.7582	-4006.5420723818415	0.02914541	12.029805	3.406794	0.03779136494826423	0.03779136494826423	2	2	539	16	29411.76
851000	-4.2516	44.6852	-4006.5811199747563	0.02236092	25.818475	2.540834	0.05378887846915054	0.05378887846915054	5	5	964	22	27027.03
852000	-4.7712	126.6131	-4003.717510941576	0.0326562	38.808673	2.778188	0.05903676826752841	0.05903676826752841	12	19	1232	23	30303.03
853000	-5.1894	145.5446	-4001.594689742501	0.02749544	49.263655	2.70442	0.08175755391642874	0.06264001091847046	9	21	1175	21	28571.43
854000	-4.9026	76.2653	-4007.6197930958933	0.0331868	42.09255	3.132409	0.06196222404436169	0.06196222404436169	6	11	845	18	28571.43
855000	-4.9346	59.3432	-4004.608037164782	0.03058884	42.892041	2.552474	0.04253234180515806	0.04253234180515806	5	7	670	18	30303.03
856000	-3.4724	32.3337	-3999.752868779021	0.0435261	6.338447	2.219848	0.035150705223645086	0.035150705223645086	2	2	537	16	30303.03
857000	-4.0648	57.5864	-4003.5124644274474	0.0268335	21.148398	2.69105	0.041988032420750554	0.041988032420750554	5	6	676	18	26315.79
858000	-4.9681	46.8001	-4002.0241072390504	0.01506685	43.730612	2.853341	0.04040767190563225	0.04040767190563225	3	4	423	16	28571.43
859000	-4.3168	53.4048	-4003.5991539907054	0.01647494	27.448572	1.882221	0.05907812874628882	0.04508712531868549	5	5	683	17	29411.76
860000	-3.5413	32.5077	-4000.653363940493	0.02850118	8.060407	2.364465	0.039598974769519575	0.039598974769519575	2	2	394	16	28571.43
861000	-5.141	50.5244	-4001.9686824984246	0.02271292	48.05211	2.410954	0.04246016349779207	0.04246016349779207	4	5	684	17	29411.76
862000	-4.9652	68.8508	-4005.8037260084075	0.02718458	43.659329	2.469118	0.04498327232013782	0.04498327232013782	5	8	903	22	27777.78
863000	-3.8654	33.5184	-4003.1608893433486	0.02073969	16.162851	2.385566	0.03784269507745826	0.03784269507745826	2	2	574	15	27027.03
864000	-4.1414	44.5862	-4010.8195027840416	0.02426347	23.063406	2.175028	0.03936538016790313	0.03936538016790313	4	4	648	19	27777.78
865000	-3.5849	43.9829	-4005.8352084757926	0.01721444	9.15172	2.202267	0.051388321090415356	0.03906283617904977	3	4	455	16	32258.06
866000	-4.3459	67.8833	-4007.3965529186253	0.01698942	28.176049	2.593018	0.0641060702625715	0.0535001246819325	6	8	931	21	32258.06
867000	-3.7609	37.8295	-4008.24541660666	0.01991964	13.550073	3.193424	0.04201595298615429	0.04201595298615429	3	3	539	16	28571.43
868000	-4.184	32.1086	-4006.7739043805927	0.0388518	24.128942	2.514035	0.04086649964515463	0.04086649964515463	2	2	570	15	27777.78
869000	-3.6729	33.292	-4004.397266455613	0.0333836	11.350093	2.671276	0.038423602754723674	0.038423602754723674	2	2	535	16	27027.03
870000	-4.3059	34.8589	-4002.5641341584437	0.02834202	27.174368	2.686438	0.04215867128947094	0.04215867128947094	2	2	535	16	28571.43
871000	-3.8633	34.1117	-4004.9289687576984	0.02696916	16.111839	2.706497	0.037557293351011635	0.037557293351011635	2	2	538	16	27027.03
872000	-3.9417	33.217	-4002.251867324522	0.02331507	18.070251	2.918908	0.04133893269325045	0.04133893269325045	2	2	541	15	31250.0
873000	-3.8359	37.1741	-4002.3421077203648	0.01545381	15.426208	1.891139	0.03997973987674505	0.03997973987674505	2	3	364	16	29411.76
874000	-4.7948	70.2314	-4004.576770938624	0.02796323	39.397633	2.650583	0.04375144959934015	0.04375144959934015	4	8	801	20	32258.06
875000	-5.4318	81.1011	-4005.431305487276	0.02156733	55.32389	2.686708	0.04191804839984487	0.04191804839984487	7	10	1077	22	28571.43
876000	-4.1461	40.5493	-4001.9744716360137	0.01470325	23.180959	2.318315	0.040255725522277255	0.040255725522277255	3	3	537	16	31250.0
877000	-4.8186	41.7984	-4005.263552110784	0.0520304	39.992431	2.009462	0.04040228449936603	0.04040228449936603	4	4	574	15	28571.43
878000	-4.4876	57.8464	-4001.872133289002	0.02406647	31.719084	2.204449	0.0405319687971394	0.0405319687971394	6	6	705	24	28571.43
879000	-3.5197	34.3047	-4004.0325022955	0.02631379	7.520024	2.17495	0.034976078672302395	0.034976078672302395	2	2	537	16	29411.76
880000	-4.0057	34.5118	-4003.9083688314963	0.02045513	19.671334	2.885834	0.039172084507948256	0.039172084507948256	2	2	542	16	28571.43
881000	-3.9449	38.901	-4003.0801113937305	0.0492592	18.151647	2.115213	0.07030952988660709	0.05143593823866296	3	4	689	17	27027.03
882000	-3.924	51.8885	-4007.1630386755896	0.0468278	17.627759	2.76484	0.12586360773148586	0.046619585517872944	2	8	543	15	37037.04
883000	-3.709	49.1462	-4005.225472840963	0.0321098	12.251955	2.288592	0.18170354338769262	0.04849440746292366	6	7	687	17	37037.04
884000	-4.3544	58.5566	-4009.907626426154	0.02488119	28.388694	2.723158	0.1796132602754391	0.03684656311660352	6	9	574	15	40000.0
885000	-5.0335	60.7167	-4001.82476871369	0.02439341	45.365293	2.263481	0.07965835044831225	0.042967412264428156	6	7	741	16	34482.76
886000	-4.0935	66.6014	-4005.4301123206656	0.02243866	21.864479	2.202795	0.09377678529036315	0.0922861591607192	6	8	397	21	28571.43
887000	-4.6397	68.972	-4000.714735678384	0.0343748	35.521747	2.252194	0.1196836171069428	0.048081764494211386	6	9	798	20	30303.03
888000	-5.5721	80.9729	-4000.7429333953933	0.01999862	58.831718	3.17136	0.055594035311471175	0.055594035311471175	7	9	792	23	32258.06
889000	-5.3554	83.291	-4001.573011396324	0.01441482	53.412238	2.113791	0.03913309197833821	0.03913309197833821	7	9	716	24	28571.43
890000	-3.8854	36.5408	-4004.0519848352274	0.01776806	16.66292	2.646591	0.03744771930300227	0.03744771930300227	2	2	539	16	28571.43
891000	-4.2298	33.5374	-4003.9322819687213	0.02455813	25.272586	2.303619	0.03870097780899986	0.03870097780899986	2	2	539	16	29411.76
892000	-3.6487	42.299	-4004.493404736355	0.0325832	10.746245	2.425288	0.04279627595430953	0.04279627595430953	3	4	430	15	29411.76
893000	-6.0574	78.1036	-4004.7125093148657	0.02055233	70.962943	2.232155	0.03891051376850273	0.03891051376850273	5	9	689	17	27777.78
